ENGL452,Nineteenth Century English Fiction
ENGL453,Modern British Fiction
ENGL455,Modern Continental Fiction
ENGL458,American Fiction to 1900
ENGL459A,American Prose from 1900 to Mid-Century: The Modern Age
ENGL459B,American Prose from Mid-Century to the Present: The Postmodern Age
ENGL460,Elizabethan and Jacobean Drama
ENGL462,English Restoration and 18th Century Drama
ENGL464,Modern British Drama
ENGL465,Modern Continental Drama
ENGL468,American Drama
ENGL469,Contemporary Topics in Drama
ENGL471,"Shakespeare: The Early Plays, Histories, and Comedies"
ENGL472,"Shakespeare: The Major Tragedies, Dark Comedies, and Romances"
ENGL473,Milton
ENGL481,Young Adult Literature in a Multicultural Society
ENGL484,Approaches to Teaching Literature
ENGL485A,Teaching Writing and Language in the Secondary School
ENGL485B,Teaching Reading and Literature in the Secondary School
ENGL489,One-to-One Teaching Practice and Theory
ENGL490,Expository Writing
ENGL491,Technical Writing
ENGL492A,Creative Writing Seminar: Fiction
ENGL492B,Creative Writing Seminar: Poetry
ENGL492C,Creative Writing Seminar: Literary Nonfiction
ENGL493,Special Topics in Literature and Language
ENGL493H,Special Topics in Literature and Language
ENGL494,Cultural Analysis and Cinema
ENGL495,A Survey of Literary Criticism
ENGL496,SIU Press Internship
ENGL497,Digital Narrative Internship with SIU Press
ENGL498,Internships
ENGL499,Readings in Literature and Language
ENGR110,Engineering Orientation
ENGR111A,Engineering Learning Skills
ENGR111B,Engineering Learning Skills
ENGR111C,Engineering Learning Skills
ENGR222,Computational Methods for Engineers and Technologists
ENGR250,Statics
ENGR261,Dynamics
ENGR296,Software Tools and Robotics for Engineers
ENGR301I,Humans and Their Environment
ENGR304I,Social History of American Technology
ENGR305,Archae-Engineering
ENGR335,Electric Circuits I
ENGR350A,Mechanics of Materials
ENGR350B,Mechanics of Materials
ENGR350C,Mechanics of Materials-Course Only Articulation
ENGR351,Numerical Methods in Engineering
ENGR370A,Fluid Mechanics
ENGR370B,Fluid Mechanics-Laboratory Only
ENGR370C,Fluid Mechanics-Course Only Articulation
ENGR492,Special Investigations in Engineering
KIN101,Current Concepts of Physical Fitness
KIN102A,Aquatics-Swimming I: Orientation to Swimming
KIN102B,Aquatics-Swimming II
KIN104A,Fitness-Aerobic Dance
KIN104B,Fitness-Cycling
KIN104D,Fitness-Strength Training
KIN104E,Fitness-Walking and Jogging
KIN104F,Fitness-Weight Control
KIN105A,Individual and Dual Activities-Badminton
KIN105B,Individual and Dual Activities-Bowling
KIN105C,Individual and Dual Activities-Golf
KIN105D,Individual and Dual Activities-Racquetball
KIN105E,Individual and Dual Activities-Tennis
KIN105F,Basic Pocket Billiards
KIN106A,Team Activities-Basketball
KIN106B,Team Activities-Flag Football
KIN106C,Team Activities-Soccer
KIN106D,Team Activities-Softball
KIN106E,Team Activities-Volleyball
KIN107,Restricted Physical Education
KIN113,Aquatics
KIN116,Team Sports and Activities
KIN118,Rhythms and Dance
KIN120,Individual Sports and Activities
KIN160,Dance Concert Production Ensemble
KIN170,Varsity Sports
KIN200,History of Sport in the United States
KIN201,Introduction to Human Movement Science
KIN202,Physical Education and Activities for Classroom Teachers
KIN205,Instructional Strategies in Physical Education
KIN210,Diversity in American Sport
KIN216,"Teaching Methods, Strategies and Development of Team Sports"
KIN220,"Teaching Methods, Strategies, and Skill Development of Individual Sports"
KIN230,Youth Fitness and Sport Training
KIN257,Current Work Experience
KIN258,Work Experience
KIN300,Musculoskeletal Anatomy
KIN301,"Foundation, Organization and Administration of Physical Education"
KIN302,Kinesiology of Normal and Pathological Conditions
KIN303,Kinesiology
KIN304,Mechanical Basis of Human Movement
KIN305,Methods of Teaching Physical Education for Exceptional Children
KIN313,Motor Behavior
KIN314,Methods of Teaching Elementary Physical Education
KIN318,Behavioral Aspects of Exercise
KIN320,Exercise Physiology
KIN321,Biomechanics of Human Movement
KIN322,Teaching Practicum
KIN323,Methods of Teaching Secondary Physical Education
KIN324,Essentials of Athletic Injury Management
KIN329,Sport Governance
KIN330A,Techniques and Theory of Coaching-Basketball
KIN330B,Techniques and Theory of Coaching-Football
KIN330C,Techniques and Theory of Coaching-Swimming
KIN330D,Techniques and Theory of Coaching-Baseball
KIN330E,Techniques and Theory of Coaching-Track and Field
KIN330F,Techniques and Theory of Coaching-Wrestling
KIN330G,Techniques and Theory of Coaching-Tennis
KIN330H,Techniques and Theory of Coaching-Gymnastics
KIN330I,Techniques and Theory of Coaching-Golf
KIN330J,Techniques and Theory of Coaching-Badminton
KIN330K,Techniques and Theory of Coaching-Field Hockey
KIN330L,Techniques and Theory of Coaching-Softball
KIN330M,Techniques and Theory of Coaching-Volleyball
KIN342,Pharmacology for Sport and Allied Health Professionals
KIN345,Sport Psychology
KIN350A,Special Topics-Kinesiology
KIN350B,Special Topics-Exercise Science
KIN350C,Special Topics-Athletic Training
KIN350D,Special Topics-Physical Education Teacher Education
KIN350E,Special Topics-Sport Administration/Coaching
KIN355A,Practicum-Aquatics
KIN355B,Practicum-Special populations
KIN355C,Practicum-Coaching
KIN355E,Practicum-Dance
KIN355F,Practicum-Exercise Science
KIN355G,Practicum-Teaching of Sport
KIN360,Introduction to Sport Administration
KIN365,Business Aspects of Sport
KIN366,Sport Promotion Management
KIN367,Sport Venue and Event Management
KIN369,Sport Analytics
KIN370,"Measurement, Evaluation, and Assessment in Physical Education"
KIN380,Aerobics
KIN381,Exercise and Nutrition
KIN382,Graded Cardiovascular Testing and Exercise Prescription
KIN400,Psychology of Injury
KIN402,Exercise Programming for Cancer Survivors and Caregivers
KIN408,Advanced Exercise Prescription
KIN416,Introduction to Team Building
KIN420,Advanced Exercise Physiology
KIN421,Principles of Skeletal Muscle Action
KIN428,Physical Activity and Exercise for Older Adults
KIN455,Internship in Sports Administration
KIN464,Legal and Ethical Aspects of Sport
KIN493A,Individual Research-Dance
KIN493B,Individual Research-Kinesiology
KIN493C,Individual Research-Measurement
KIN493D,Individual Research-Motor Development
KIN493E,Individual Research-Physiology of Exercise
KIN493F,Individual Research-History and Philosophy
KIN493G,Individual Research-Motor Learning
KIN493H,Individual Research-Psycho-social Aspects
KIN493I,Individual Research-Sport Management
KIN494A,Practicum in Kinesiology
KIN494B,Practicum in Kinesiology
FASH101,Careers in Fashion
FASH102,Basic Principles of Clothing Design
FASH111,Fashion Production I
FASH112,Fashion Production II
FASH121,Fashion Illustration
FASH172,Visual Communication in Fashion
FASH232,Fashion Styling
FASH241,Textiles I
FASH251,Flat Patternmaking and Drafting
FASH252,Draping
FASH258,Work Experience
FASH259,Occupational Education
FASH272,Computer-Aided Apparel Design
FASH281,Fashion Promotional Strategies
FASH282,Fashion Event Planning
FASH311,Fashion Production III
FASH330,Fashion Forecasting and Trend Analysis
FASH333,Advanced Styling
FASH340,Textiles II
FASH351,Advanced Patternmaking
FASH352,Experimental Custom Apparel Design
FASH381,Fashion Merchandising Mathematics
FASH392,Field Study I
FASH398,Independent Study I
FASH431,Ethnic Dress
FASH432,Historic Clothing: Western Cultures
FASH433,History of Western Costume 1860 to Present
FASH441,Fashion Product Analysis
FASH442,Fashion Industry in the Global Economy
FASH451,Senior Fashion Design Studio I
FASH452,Senior Fashion Design Studio II
FASH462,Fashion Motivation
FASH472,Professional Development in Styling
FASH482,Fashion Merchandising
FASH491,Personnel Issues in Fashion Retailing
FASH492,Field Experience
FASH495,Field Study II
FASH496,Professional Internship
FASH497,Practicum
FASH498,Independent Study II
FERM100,Principles of Fermentation Science
FERM101,Fermentation Science Laboratory
FERM180,The Chemistry of Beer and Brewing
FERM181,The Chemistry of Beer and Brewing Lab
FERM190,Fermentation Science Seminar
FERM300,Wining and Dining in the Ancient World
FERM390,Fermentation Research
FERM410,Fermentation in Spain: Exploring Wellness in the Healthiest Country in the World
FERM450,Sensory Analysis
FERM451,Sensory Analysis Laboratory
FERM462,Yeast Science and Technology
FERM463,Yeast Science & Technology Lab
FERM480,Advanced Brewing Science & Analysis
FERM481,Advanced Brewing Science & Analysis Laboratory
FERM482,Distillation Science and Technology
FERM489,Brewing and Distilling Technology
FERM490,Capstone Fermentation Research
FERM491,Fermentation Internship
FIN200,Personal Finance
FIN208,Business Data Analysis
FIN270,The Legal and Social Environment of Business
FIN280,Business Law I
FIN310,Insurance
FIN320,Real Estate
FIN322,Real Estate Appraisal
FIN330,Introduction to Finance
FIN331,Investments
FIN341,Financial Markets
FIN350,Small Business Financing
FIN361,Management of Business Finance
FIN380,Business Law II
FIN432,Options and Futures Markets
FIN433,Portfolio Theory and Management
FIN434,Risk Management
FIN449,Management of Financial Institutions
FIN462,Working Capital Management
FIN463,Forecasting and Capital Budgeting
FIN464,International Financial Management
FIN469,Financial Analysis and Security Valuation
FIN491,Readings in Finance
FIN495,Internship in Finance
FOR100,Introduction to Forestry
FOR102,Tree Identification Primer
FOR125,Forestry and Natural Resource Conservation
FOR201,Ecology of North American Forests
FOR202,Tree Identification Laboratory
FOR210,Freshwater Angling and Aquatic Resource Management
FOR215,Bass Fishing Techniques
FOR220,Introduction to Forest Recreation
FOR230,Introduction to Water Resources
FOR280,Introduction to Conservation Law Enforcement
FOR285,Social Influences on Forestry
FOR302,Silvics and Winter Tree Identification
FOR305,Wildlife Monitoring Design and Techniques
FOR308,Introduction to Mapping and Geographic Information Systems
FOR310,Practices of Silviculture
FOR310C,Silviculture Field Studies
FOR311,Resources Photogrammetry
FOR312,Data Management and Analysis
FOR313,Harvesting Forest Crops
FOR314,Forest Health
FOR314C,Forest Protection Field Studies
FOR315,Fire in Wildland Management
FOR320C,Forest and Wildlands Recreation Field Studies
FOR325,Forest Resource Policy and Administration
FOR331,Forest Ecosystems
FOR341,Forestry Practices
FOR350,Wood as a Raw Material
FOR351,Forest Measurements
FOR351C,Forest Resources Measurements Field Studies
FOR352,Introduction to Forest Soils
FOR360C,Forest Industries Field Studies
FOR375,Wildlife and Natural Resource Enterprise Management
FOR380,Practical Applications of Conservation Law Enforcement
FOR381,Professional Preparation in Forestry
FOR390,Forestry Internship-Opportunities for Excellence
FOR391,Special Problems in Forest Resources
FOR401,Fundamentals of Environmental Education
FOR402,Wildland Hydrology
FOR403,Agroforestry
FOR404,Tree Physiology Concepts and Applications in Forest Management
FOR405,Forest Management for Wildlife
FOR406,Landscape Ecology
FOR409,International Forest Resources Decision-Making
FOR411,Forest Resources Economics
FOR412,Tree Improvement
FOR413,Summer Ecology of Forest Wildlife
FOR415,Prescribed Burn Planning
FOR416,Forest Resource Management
FOR417,Forest Land-Use Planning
FOR418,Marketing of Forest Products
FOR420,Park and Wildlands Management
FOR421,Recreation Land-Use Planning
FOR422C,Park and Wildlands Management Camp
FOR423,Environmental Interpretation
FOR425,Habitat Management for Wild Game
FOR428,Urban Forestry
FOR429,Watershed Management Field Laboratory
FOR430,Wildland Watershed Management
FOR431,Regional Silviculture
FOR451,Wildlife Habitat and Populations
FOR452,Forest Soils
FOR452L,Forest Soils Laboratory
FOR453,Environmental Impact Assessment in Forestry
FOR454A,Forest Ecology Field Studies-Boreal
FOR454B,Forest Ecology Field Studies-Lake States
FOR454C,Forest Ecology Field Studies-Southern Appalachians
FOR454D,Forest Ecology Field Studies-Southern Pine
FOR454E,Forest Ecology: Southwestern Fuels Management
FOR460,Forest Industries
FOR470,"Wilderness Management, Policy, and Ethics"
FOR471,Interdisciplinary Approaches to Environmental Issues
FOR480,Natural Resource Conflict Management
FOR486,Invasive Plant Ecology and Management
FOR490A,Resources Management Consortium
FOR492,Special Studies for Honor Students
FOR494A,Practicum-Forest Environmental Assessment
FOR494B,Practicum-Outdoor Recreation Resource Management
FOR494C,Practicum-Forest Resources Management
GEOG100,Environmental Conservation
GEOG103,World Geography
GEOG104,"Weather, Climate, and Society"
GEOG300I,"Geography, People, and the Environment"
GEOG303I,Physical Geography
GEOG304,Environmental Justice
GEOG310I,Introduction to Geographic Information Systems
GEOG312,"Introduction to GPS, LiDAR, and Radar Applications"
GEOG320,Introduction to Environmental Sustainability
GEOG330,Physical Climatology
GEOG361,Regional Geography of the United States
GEOG401,Geographic Information Systems
GEOG404,Spatial Analysis
GEOG406,Introduction to Remote Sensing
GEOG408,Advanced Remote Sensing
GEOG412,Applied Geographic Statistics
GEOG416,Cartographic Design
GEOG417,GIS Programming and Customization
GEOG419,Enterprise GIS Planning and Implementation
GEOG420,Advanced (GIS) Studies
GEOG421,Urban Sustainability
GEOG422,Environmental and Energy Economics
GEOG422H,Environmental and Energy Economics
GEOG424,Sustainable Development
GEOG424H,Sustainable Development
GEOG426,US Environmental Policy
GEOG428,GIS Portfolio/GIS Capstone Project
GEOG429,Geography of Local and Organic Food
GEOG430,Environmental Systems Analysis
GEOG431,Climate Data and Analysis
GEOG431H,Climate Data and Analysis
GEOG433,Field Methods in Geography
GEOG433H,Field Methods in Geography
GEOG434,Water Resources Hydrology
GEOG435,Energy Planning
GEOG436,Natural Hazards
GEOG439,Global Climate Change
GEOG439H,Global Climate Change
GEOG440,Introduction to Rivers and Their Management
GEOG452,Environment and Population
GEOG454,Conservation and Environmental Movements
GEOG455,Environmental Behavior Change
GEOG456,Geographic Visualization
GEOG457,American Environmental History
GEOG458,Applied GIS
GEOG470,Contemporary Issues in Environmental Studies
GEOG471,Environmental Impact Analysis
GEOG480,Internship in Geography
GEOG480H,Internship in Geography
GEOG481,Cooperative Work Experience in Geography
GEOG487A,Honors in Geography-Honors Tutorial
GEOG487B,Honors in Geography-Honors Reading
GEOG487C,Honors in Geography-Honors Supervised Research
GEOG490,Readings in Geography
GEOL111,Geology and the Environment
GEOL112,Geology and the Environment Laboratory Learning
GEOL113,Field Geology of Southern Illinois and Vicinity
GEOL121,The History of the Earth
GEOL122,Natural Hazards and Catastrophes
GEOL123,Natural Hazards and Catastrophes Laboratory
GEOL124,History of the Earth Laboratory
GEOL128,The Dinosaurian World
GEOL129,DinoLab
GEOL130,The Planets
GEOL131,The Planets Laboratory Learning
GEOL220,The Dynamic Earth
GEOL220H,The Dynamic Earth
GEOL221,Earth Through Time
GEOL221H,Earth Through Time
GEOL222,Environmental Geology
GEOL223,Introductory Geology Laboratory
GEOL224,Earth Through Time Laboratory
GEOL225,Physical Geology in the Field
GEOL240,Geology of National Parks
GEOL250,Sustainable Earth and Energy
GEOL250H,Sustainable Earth and Energy
GEOL302,Fundamentals of Structural Geology
GEOL302H,Fundamentals of Structural Geology
GEOL310,Mineralogy
GEOL315,Petrology
GEOL315H,Petrology
GEOL325,Sedimentology and Stratigraphy
GEOL327I,The World's Oceans
GEOL329H,Geomythology
GEOL329I,Geomythology
GEOL330H,The Planets
GEOL330I,The Planets
GEOL360,"Old Humans, New Humans"
GEOL401,Physical Nature of the Earth for Teachers
GEOL402,Physical Nature of the Earth Laboratory for Teachers
GEOL403,Historical Geology Teacher Enhancement
GEOL404,Historical Geology Teacher Enhancement Lab
GEOL405,Science Writing and Scientific Communication
GEOL411,Volcanology
GEOL412,Advanced Petrology
GEOL413,Quantitative Methods of Geology
GEOL415,Optical Mineralogy
GEOL416,The Geochemistry of Natural Waters
GEOL417,Isotope Geochemistry
GEOL418,Low Temperature Geochemistry
GEOL419,Ore Deposits
GEOL420,Petroleum Geology
GEOL421,Organic Geochemistry
GEOL423,Geomicrobiology
GEOL425,Invertebrate Paleontology and Paleoecology
GEOL428,Paleoecology and Environments of Deposition
GEOL430,Planetary Geology
GEOL431,Catastrophes and Consequences
GEOL432,Energy Strategic Elements and Critical Minerals
GEOL435,Solid Earth Geophysics
GEOL436,Applied Geophysics
GEOL437,Field Course in Geophysics
GEOL440,Advanced Topics in the Geological Sciences
GEOL445,Museum Studies in Geology
GEOL450,Introduction to Field Geology
GEOL451,Field Experience in Geology
GEOL454,Field Geology
GEOL464,Earth's Deep Interior
GEOL466,Tectonics
GEOL470,Hydrogeology
GEOL471,Hydrogeology Laboratory
GEOL474,Geomorphology
GEOL476,Quaternary Geology
GEOL480,Geology of Coal
GEOL481,Sedimentary Basin Analysis
GEOL482,Organic Petrology
GEOL483,Forensic Geology
GEOL484,Geologic Remote Sensing
GEOL490,Internship
HCM310,Healthcare Services and the Consumer
HCM320,Health Policy and Politics
HCM340,Managerial Epidemiology and Population Health
HCM360,U.S. Healthcare Systems
HCM364,Organizational Behavior in Healthcare Organizations
HCM365,Statistics and Research for Health Care Professions
HCM366,Health Information Management
HCM368,Health Care Coding Procedures I
HCM375,Healthcare Informatics
HCM382,Accreditation and Compliance in Healthcare
HCM384,Strategic Planning and Marketing in Healthcare
HCM385,Healthcare Finance and Economics
HCM388,Legal Aspects and Current Issues in Health Care
HCM390,Human Resources in the Health Professions
HCM395,Health Care Ethics
HCM410,Operations Management and Quality Improvement in Healthcare
HCM413,Long Term Care Administration
HCM415,Issues Related to Social Gerontology and Mortality
HCM421,Professional Practice for Health Care Managers
HCM422,Health Care Management Internship
HCM460,Lean Six Sigma in Healthcare
HCM461,Introduction to Physician Practice Operations
HCM463,Environment of Care
HCM464,Surveillance & IP Informatics
HCM465,IPC Operations
HCM468,Health Care Coding Procedures II
HCM471,Rural Health Research
HCM499,Individual Study
HIST101A,The History of World Civilization I-To Industrialization
HIST101B,The History of World Civilization II-Since the Age of Encounter
HIST110,Twentieth Century America
HIST112,The Twentieth Century World
HIST201,"Art, Music and Ideas in the Western World"
HIST202,America's Religious Diversity
HIST203,"Democracy, Civil Engagement, and Leadership"
HIST205A,History of Western Civilization-From Ancient Times Through the Sixteenth Century
HIST205B,History of Western Civilization-The Seventeenth Century to the Present
HIST207,World History
HIST212,Introduction to American Studies
HIST300,"The Origins of Modern America, 1492-1877"
HIST301,Modern America from 1877 to the Present
HIST303,Topics in History
HIST311,The Ancient Near East and Mediterranean
HIST312,History of Italy
HIST315,Medieval Europe
HIST320,Early Modern Europe
HIST324,Women and Gender History
HIST325,War & Society: The U.S. and World War II
HIST328,History of France
HIST329,Nazi Germany
HIST330,History of Britain
HIST330H,Modern Britain
HIST333,British Empire
HIST334,History of Modern Germany
HIST337,Modern Russia
HIST338,Eastern Europe
HIST340,International History of the Cold War
HIST344,American Capitalism
HIST351,African-Atlantic Spirituality
HIST352,Social History of the United States
HIST354,The Contemporary United States
HIST356,U.S. Women's History
HIST357,Women and Work in the United States
HIST358I,Introduction to Peace Studies
HIST359,The United States in the 1960s
HIST361,Race and History in the United States
HIST362A,Black American History to 1865
HIST362B,Black American History Since 1865
HIST364,The Great Depression in the United States
HIST365,American Immigration
HIST366,American Indian History
HIST367,History of Illinois
HIST370A,History of Latin America-Colonial Latin America
HIST370B,History of Latin America-Independent Latin America
HIST372,Arabs and Jews in Latin America
HIST380A,History of East Asia to 1600
HIST380B,History of East Asia Since 1600
HIST381,History of Modern India
HIST383,Islamic Civilization
HIST384,The Modern Middle East
HIST385,Islam and the West
HIST387A,History of Africa to 1800
HIST387B,History of Africa Since 1800
HIST388,The World Wars in Africa
HIST392,Historical Research and Writing
HIST393,Military History
HIST395,Honors
HIST401,Atlantic History
HIST403,American Indians and U.S. Empire
HIST406A,"Gender, Family and Sexuality in Pre-Modern Europe"
HIST406B,"Gender, Family, and Sexuality in Modern Europe"
HIST406BH,"Gender, Family, and Sexuality in Modern Europe"
HIST407,History of Latinos in the United States
HIST408,History of Mexico
HIST409,Food and History
HIST410,"Europe in the Long Nineteenth Century, 1789-1914"
HIST412A,Empire and Social Conflict in the Roman Republic
HIST412B,Religion and Society in Imperial Rome
HIST415,Tudor and Stuart Britain
HIST416,Socialism: The Dream and the Nightmare
HIST418,The Renaissance Exchange
HIST418H,The Renaissance
HIST420,Reformation
HIST421,The French Revolution
HIST425A,Twentieth Century Europe 1914-1945
HIST425B,Twentieth Century Europe Since 1945
HIST426,Cities and Culture in Europe 1870-1914
HIST426H,"Cities and Cultures in Europe, 1870-1914"
HIST427,World War I
HIST427H,World War I
HIST429,Political Violence in the Modern World
HIST437,Lesbian and Gay History in the Modern United States
HIST442,"Victorian Britain: Politics, Society, and Culture"
HIST444,The Holocaust
HIST445,"Science, Crimes, and Criminals in Latin America"
HIST447,Culture and the British Empire
HIST447H,Culture and the British Empire
HIST448,Gender and Family in Modern U.S. History
HIST450A,Colonial America
HIST450B,American Revolution
HIST451,Antebellum America
HIST452,The Civil War and Reconstruction
HIST455,The Conservative View in American History
HIST455H,The Conservative View in American History
HIST457,American Environmental History
HIST460,Slavery and The Old South
HIST461,Black Americans on the Western Frontier
HIST464,History of American Capitalism
HIST465,History of Sexuality
HIST466A,History of the American West-Trans-Appalachian Frontier
HIST466B,History of the American West-Trans-Mississippi Frontier
HIST470,Continuity and Change in Latin America
HIST471,History of Modern Japan
HIST473,Comparative Slavery
HIST478,"Southern Africa, 1650-1994"
HIST480A,"History of China-Late Imperial China, 1350 to 1890"
HIST480B,"History of China-Twentieth Century China, 1890 to the Present"
HIST481,History of African American Women
HIST485,Revolutions in the Middle East
HIST485H,Revolutions in the Middle East
HIST486,Arab-Israeli Conflict
HIST487,The U.S. Civil Rights Movement
HIST488,Islamic Political Movements
HIST489,"Women, State and Religion in the Middle East"
HIST490,Special Readings in History
HIST491,Historiography
HIST493,Topics in History
HIST495,History Honors
HIST496A,Internship in History
HIST496B,Internship in Local History
HIST497,"Historical Museums, Sites, Restorations and Archives"
HIST498,"Oral History, Storytelling and Media"
HIST499,Senior Seminar in History
HND100,Careers in Dietetics
HND101,Personal Nutrition
HND206,Food Service Sanitation
HND215,Introduction to Nutrition
HND247A,The School Lunch Program-Food Purchasing
HND247B,The School Lunch Program-Quantity Food Production
HND247C,The School Lunch Program-Nutrition Practices in the School Lunchroom
HND256,"Nutrition, Culture, and Diversity"
HND300,Wining and Dining in the Ancient World
HND320,Foundations of Human Nutrition
HND321,Nutrition Care Process in Practice
HND356,Experimental Foods
HND360,Quantity Food Production
HND371,Field Experience
HND373,Food and Labor Cost Control
HND390,Special Studies in Human Nutrition and Dietetics
HND400,Career Development
HND410,Nutrition and Wellness Education
HND420,Recent Developments in Nutrition
HND425,Biochemical Aspects in Nutrition
HND445,Nutrition for Sport and Exercise
HND461,Service Organization and Management
HND470,Medical Nutrition Therapy I
HND472,Medical Nutrition Therapy II
HND475,Nutrition Through the Life Cycle
HND480,Community Nutrition
HND485,Advanced Nutrition
HND486,Food and Culture in Global Nutrition
HND490,Practicum in Sport Nutrition and Wellness
HND495,Nutrition and Obesity
HORT220,General Horticulture
HORT225,Genetics for the Amateur Gardener
HORT228,Floral Arrangements
HORT238,Home Gardening
HORT250,Pesticide Application
HORT257,Work Experience
HORT322,Turfgrass Management
HORT323,Principles & Practices of Interior Plantscapes & Tropical Plants
HORT324,Landscape Annuals
HORT326,Landscape Perennials
HORT327,Landscape Plant Materials
HORT328A,Landscape Design
HORT328B,Landscape Design Studio
HORT333,From the Vine to its Wine
HORT359,Intern Program
HORT360,Sustainable Horticulture
HORT375,Horticultural Crop Physiology
HORT381,Horticulture Seminar
HORT382,Professional Development in Horticulture
HORT390,Special Studies in Plant and Soil Science
HORT391,Honors in Plant and Soil Science
HORT403B,Horticultural Crop Diseases
HORT403C,Turfgrass Diseases
HORT403D,Tree Diseases
HORT408,World Crop Production
HORT409,Crop Physiology
HORT410,Urban Horticulture
HORT421,Turf Management Issues and Strategies
HORT422,Turfgrass Science and Professional Management
HORT423,Greenhouse Management
HORT424,Floriculture
HORT428,Advanced Landscape Design I
HORT429,Advanced Landscape Design II
HORT430,Plant Propagation
HORT431,Landscape Construction
HORT432,Garden Center and Nursery Management
HORT433,Introduction to Agricultural Biotechnology
HORT434,Landscape Maintenance Operations
HORT436,Successful Fruit Growing
HORT437,Vegetable Production
HORT439,Introduction to Landscape Design Software
HORT440,Applied Greenhouse Management
HORT450,Controlled Environment Agriculture
HORT462,Sustainable Landscape Practices
HORT463,Plants in the Ecological Landscape
HORT466,Vine and Small Fruit Culture
HORT467,Wines of the World
HORT469,Organic Gardening
HORT470,Post Harvest Handling of Horticultural Commodities
HORT475,Golf Course Green Installation and Maintenance
HORT480,Designing Outdoor Spaces
HORT481,Cannabis Production and Supply Chain
HORT482,Cannabis Practicum
HTEM202,Introduction to Hospitality & Tourism
HTEM206,Food Service Sanitation
HTEM210,Cooking Fundamentals
HTEM250,Introduction to Professional Event Coordination
HTEM255,Virtual Event Management
HTEM256,Multicultural Foods
HTEM273,Hotel Administration
HTEM302,Dimensions of Tourism
HTEM321,Introduction to Brewpub Management
HTEM325,Resort Management
HTEM330,Managerial Accounting for the Hospitality Industry
HTEM335,Beverage Management
HTEM340,Social Media Communications in Tourism
HTEM350,Event Entertainment and Production
HTEM351,Destination Management
HTEM355,Sports Event Management
HTEM360,Quantity Food Production
HTEM361,Hospitality Development
HTEM363,Purchasing Management in the Hospitality Industry
HTEM364,Quantity Food Principles
HTEM371,Field Experience
HTEM371A,Internship A
HTEM371B,Internship B
HTEM372,Front Office Management
HTEM373,Food and Labor Cost Control
HTEM380,Hospitality Human Resources
HTEM390,"Special Studies in Hospitality, Tourism, and Event Management"
HTEM391,Event Management Lab
HTEM400,Hospitality Seminar
HTEM415,Gaming Management
HTEM421,"Special Projects in Hospitality, Tourism, and Event Management"
HTEM425,Hospitality Externship
HTEM435,Hospitality Marketing Management
HTEM440,Hospitality Risk Management
HTEM445,Sustainable Tourism Planning and Development
HTEM450,Event Marketing and Sponsorships
HTEM455,Event Risk Management and Safety
HTEM460,Hospitality Management Capstone
HTEM461,Service Organization and Management
HTEM464,Hospitality Capstone Online
HTEM465,Convention Management and Services
HTEM470,Facilities Management
HTEM471,Field Seminar in International Hospitality and Tourism
HTEM472,Revenue Management in the Hospitality Industry
ID121,Design Communication I
ID122,Design Communication II
ID199,Individual Study
ID231,Architectural History I
ID232,Architectural History II
ID242,Building Technology I: Wood
ID251,Design I: Concept
ID252,Design II: Order
ID258,Work Experience Credit
ID259,Occupational Education Credit
ID271,Computers in Architecture
ID299,Individual Study
ID300,Resources in Practice
ID319,Occupational Internship
ID331,Interior Design History
ID341,Interior Textiles and Finish Materials
ID350,Career Subjects
ID351,Furniture Design
ID361,Design Programming I
ID372,Interior Construction
ID374,Materials and Specifications
ID391,Design III: Context
ID392,Design IV: Complexity
ID399,Individual Study
ID419,Occupational Internship
ID432,Interior Design Seminar
ID451,Design Programming II
ID471,Professional Practice I
ID481,Environmental Design II: Energy and Systems
ID482,Environmental Design III: Lighting and Acoustics
ID491,Design V: Corporate
ID492,Design VI: Capstone Design Studio
ID499,Individual Study
IMAE105,Computer-Aided Drafting
IMAE110,Geometric Dimensioning and Tolerancing
IMAE200,Field Experience I-Personal Leadership
IMAE201,Lab I-Introduction to STEM Leadership Development
IMAE202,Lab II-STEM Leadership (Team-Building)
IMAE203,Fit to Lead I (Self-Discipline)
IMAE204,Fit to Lead II (Team-Building)
IMAE208,Fundamentals of Manufacturing Processes
IMAE209,Manufacturing Process Laboratory
IMAE258,Work Experience Credit
IMAE259,Occupational Credit
IMAE300,Field Experience II-Mentor Leadership
IMAE301,Lab III-STEM Leadership (RSO Leadership)
IMAE302,Lab IV-STEM Leadership (Service Leadership)
IMAE303,Fit to Lead III (Mentoring)
IMAE305,Industrial Safety
IMAE307,Applied Calculus for Technology
IMAE315,Leadership Communications
IMAE319,Industrial Internship
IMAE340,Introduction to Supervision
IMAE341,Maintenance
IMAE342,Industrial Technology Cooperative Education
IMAE351,Industrial Metrology
IMAE358,Work Experience Credit
IMAE359,Occupational Credit
IMAE375,Production and Inventory Management
IMAE386,Total Quality
IMAE390,Cost Estimating
IMAE392,Facilities Planning and Workplace Design
IMAE395,Technology Design
IMAE405,Applied Robotics and Control Lab
IMAE430,Health and Injury Control in a Work Setting
IMAE440,Manufacturing Policy
IMAE442,Fundamentals of Leadership
IMAE445,Computer Integrated Manufacturing
IMAE450,Project Management
IMAE455,Industrial Robotics
IMAE465,Lean Manufacturing
IMAE470A,Six Sigma Green Belt I
IMAE470B,Six Sigma Green Belt II
