CHEM351,CHEM340,CHEM211,CHEM350,MBMB451B/BCHM451B/CHEM451B,CHEM339/CHEM341,CHEM210/CHEM212,,,,,,,,,,
CHEM360,CHEM330,MATH250,CHEM210/CHEM212,,,,,,,,,,,,,
CHEM361,CHEM360,,,,,,,,,,,,,,,
CHEM386A,CHEM200,,,,,,,,,,,,,,,
CHEM386B,CHEM386A,,,,,,,,,,,,,,,
CHEM396,,,,,,,,,,,,,,,,
CHEM410,CHEM411,,,,,,,,,,,,,,,
CHEM411,CHEM311,CHEM360,CHEM361,,,,,,,,,,,,,
CHEM431,CHEM340,CHEM330,,,,,,,,,,,,,,
CHEM434,CHEM330,,,,,,,,,,,,,,,
CHEM439,CHEM330,CHEM434,,,,,,,,,,,,,,
CHEM444,CHEM340,CHEM442/CHEM443,,,,,,,,,,,,,,
CHEM452,CHEM340,CHEM350,CHEM339/CHEM341,,,,,,,,,,,,,
CHEM453,CHEM350,CHEM351,,,,,,,,,,,,,,
CHEM460,MATH305,MATH250,CHEM360,MATH221,,,,,,,,,,,,
MATH221,MATH150,MATH151,,,,,,,,,,,,,,
CHEM463,CHEM460,,,,,,,,,,,,,,,
CHEM468,CHEM460,,,,,,,,,,,,,,,
CHEM479,CHEM360,CHEM411,,,,,,,,,,,,,,
CHEM489,,,,,,,,,,,,,,,,
CHEM490,CHEM296,CHEM396,CHEM496,,,,,,,,,,,,,
CHEM496,CHEM330,,,,,,,,,,,,,,,
CHEM490H,CHEM496H,,,,,,,,,,,,,,,
CHEM496H,CHEM330,,,,,,,,,,,,,,,
CHEM499H,CHEM496H,,,,,,,,,,,,,,,
CIN100,,,,,,,,,,,,,,,,
CIN101,,,,,,,,,,,,,,,,
CIN101H,,,,,,,,,,,,,,,,
CIN120,,,,,,,,,,,,,,,,
CIN257,,,,,,,,,,,,,,,,
CIN259,,,,,,,,,,,,,,,,
CIN270A,,,,,,,,,,,,,,,,
CIN270B,,,,,,,,,,,,,,,,
CIN270C,,,,,,,,,,,,,,,,
CIN270D,,,,,,,,,,,,,,,,
CIN277,,,,,,,,,,,,,,,,
CIN291,,,,,,,,,,,,,,,,
CIN301,,,,,,,,,,,,,,,,
CIN302,CIN301,,,,,,,,,,,,,,,
CIN341,,,,,,,,,,,,,,,,
CIN342,,,,,,,,,,,,,,,,
CIN349,,,,,,,,,,,,,,,,
CIN354I,,,,,,,,,,,,,,,,
HIST358I/CIN358I,,,,,,,,,,,,,,,,
CIN361,,,,,,,,,,,,,,,,
CIN362,,,,,,,,,,,,,,,,
CIN370,,,,,,,,,,,,,,,,
CIN380,,,,,,,,,,,,,,,,
CIN400,CIN101,,,,,,,,,,,,,,,
CIN440,,,,,,,,,,,,,,,,
CIN441,,,,,,,,,,,,,,,,
CIN450,CIN400,,,,,,,,,,,,,,,
CIN451,ENGL102,CIN101,,,,,,,,,,,,,,
CIN452,CIN451,,,,,,,,,,,,,,,
CIN453,,,,,,,,,,,,,,,,
CIN454,,,,,,,,,,,,,,,,
CIN457,CIN400,,,,,,,,,,,,,,,
CIN460,CIN101,,,,,,,,,,,,,,,
CIN462,CIN101,,,,,,,,,,,,,,,
CIN463,CIN101,,,,,,,,,,,,,,,
CIN464,,,,,,,,,,,,,,,,
CIN465,,,,,,,,,,,,,,,,
CIN466,CIN101,,,,,,,,,,,,,,,
CIN467,,,,,,,,,,,,,,,,
CIN468,CIN101,,,,,,,,,,,,,,,
CIN469,,,,,,,,,,,,,,,,
CIN470A,,,,,,,,,,,,,,,,
CIN470B,CIN400,,,,,,,,,,,,,,,
CIN470D,,,,,,,,,,,,,,,,
CIN470H,,,,,,,,,,,,,,,,
CIN470I,,,,,,,,,,,,,,,,
CIN470W,CIN451,,,,,,,,,,,,,,,
CIN471,CIN400,,,,,,,,,,,,,,,
CIN472,,,,,,,,,,,,,,,,
CIN473,,,,,,,,,,,,,,,,
CIN474,CIN400,,,,,,,,,,,,,,,
CIN475,CIN400,,,,,,,,,,,,,,,
CIN490,,,,,,,,,,,,,,,,
CIN491,,,,,,,,,,,,,,,,
CIN492,,,,,,,,,,,,,,,,
CIN494,,,,,,,,,,,,,,,,
CIN495,,,,,,,,,,,,,,,,
CIN496,CIN400,,,,,,,,,,,,,,,
CIN497A,,,,,,,,,,,,,,,,
CIN499P,CIN400,,,,,,,,,,,,,,,
CIN499S,,,,,,,,,,,,,,,,
CIN499W,CIN452,,,,,,,,,,,,,,,
CMST102,,,,,,,,,,,,,,,,
CMST201,,,,,,,,,,,,,,,,
CMST221,CMST101,,,,,,,,,,,,,,,
CMST230,,,,,,,,,,,,,,,,
CMST241,,,,,,,,,,,,,,,,
CMST261,,,,,,,,,,,,,,,,
CMST262,,,,,,,,,,,,,,,,
CMST280,CMST101,,,,,,,,,,,,,,,
CMST281,,,,,,,,,,,,,,,,
CMST310,CMST221,,,,,,,,,,,,,,,
CMST325,CMST101,CMST221,,,,,,,,,,,,,,
CMST326,,,,,,,,,,,,,,,,
CMST342,,,,,,,,,,,,,,,,
CMST361,CMST262,,,,,,,,,,,,,,,
CMST362,,,,,,,,,,,,,,,,
CMST370,CMST201,,,,,,,,,,,,,,,
CMST371,,,,,,,,,,,,,,,,
CMST380,,,,,,,,,,,,,,,,
CMST381,CMST281,,,,,,,,,,,,,,,
CMST382,,,,,,,,,,,,,,,,
CMST383,,,,,,,,,,,,,,,,
CMST390A,,,,,,,,,,,,,,,,
CMST390B,,,,,,,,,,,,,,,,
CMST390C,,,,,,,,,,,,,,,,
CMST390D,,,,,,,,,,,,,,,,
CMST390E,,,,,,,,,,,,,,,,
CMST401,,,,,,,,,,,,,,,,
CMST411,,,,,,,,,,,,,,,,
CMST412,,,,,,,,,,,,,,,,
CMST413,,,,,,,,,,,,,,,,
CMST415,,,,,,,,,,,,,,,,
CMST421,,,,,,,,,,,,,,,,
CMST435,,,,,,,,,,,,,,,,
CMST440,CMST301I,CMST341,,,,,,,,,,,,,,
CMST441,CMST301I,CMST341,,,,,,,,,,,,,,
CMST442,,,,,,,,,,,,,,,,
CMST443,,,,,,,,,,,,,,,,
CMST445,,,,,,,,,,,,,,,,
CMST448,CMST301I,CMST341,,,,,,,,,,,,,,
POLS418/CMST451,,,,,,,,,,,,,,,,
CMST460,CMST261,,,,,,,,,,,,,,,
CMST461,,,,,,,,,,,,,,,,
CMST463,,,,,,,,,,,,,,,,
CMST464,,,,,,,,,,,,,,,,
CMST465,,,,,,,,,,,,,,,,
CMST471,CMST201,CMST370,CMST371,,,,,,,,,,,,,
CMST472,,,,,,,,,,,,,,,,
CMST473,,,,,,,,,,,,,,,,
CMST474,CMST201,,,,,,,,,,,,,,,
CMST475,CMST201,CMST370,CMST371,,,,,,,,,,,,,
CMST476,CMST201,CMST370,CMST371,,,,,,,,,,,,,
CMST480,,,,,,,,,,,,,,,,
CMST481,CMST381,CMST382,,,,,,,,,,,,,,
CMST482,,,,,,,,,,,,,,,,
CMST483,CMST280,CMST380,,,,,,,,,,,,,,
CMST484,,,,,,,,,,,,,,,,
CMST485,CMST281,,,,,,,,,,,,,,,
CMST486,,,,,,,,,,,,,,,,
CMST490A,,,,,,,,,,,,,,,,
CMST490B,,,,,,,,,,,,,,,,
CMST490C,,,,,,,,,,,,,,,,
CMST490D,,,,,,,,,,,,,,,,
CMST491,,,,,,,,,,,,,,,,
CMST492,CMST201,CMST370,CMST371,,,,,,,,,,,,,
CMST493,,,,,,,,,,,,,,,,
CMST494A,,,,,,,,,,,,,,,,
CMST494B,,,,,,,,,,,,,,,,
CMST494C,,,,,,,,,,,,,,,,
CMST494D,,,,,,,,,,,,,,,,
CMST494E,,,,,,,,,,,,,,,,
CMST494F,,,,,,,,,,,,,,,,
CMST494G,,,,,,,,,,,,,,,,
CMST494H,,,,,,,,,,,,,,,,
CS105,,,,,,,,,,,,,,,,
CS200B,,,,,,,,,,,,,,,,
CS201,,,,,,,,,,,,,,,,
CS201B,,,,,,,,,,,,,,,,
CS202,MATH111,,,,,,,,,,,,,,,
CS215,MATH111,,,,,,,,,,,,,,,
CS220,CS202,CS215,,,,,,,,,,,,,,
CS221,CS202,,,,,,,,,,,,,,,
CS280,MATH108,,,,,,,,,,,,,,,
CS290,CS201,CS202,,,,,,,,,,,,,,
CS300,,,,,,,,,,,,,,,,
CS304,CS220,,,,,,,,,,,,,,,
CS305,CS220,,,,,,,,,,,,,,,
CS306,CS220,CS221,,,,,,,,,,,,,,
CS311,CS220,,,,,,,,,,,,,,,
CS315,CS215,,,,,,,,,,,,,,,
CS320,CS220,,,,,,,,,,,,,,,
CS330,CS220,,,,,,,,,,,,,,,
CS335,CS220,CS221,,,,,,,,,,,,,,
CS350,CS202,CS221,,,,,,,,,,,,,,
CS391,,,,,,,,,,,,,,,,
CS393,,,,,,,,,,,,,,,,
CS401,CS320,,,,,,,,,,,,,,,
CS404,CS330,,,,,,,,,,,,,,,
CS406,CS306,,,,,,,,,,,,,,,
CS407,CS306,CS335,,,,,,,,,,,,,,
CS408,MATH221,CS330,,,,,,,,,,,,,,
CS409,CS202,,,,,,,,,,,,,,,
CS410,CS306,,,,,,,,,,,,,,,
CS412,CS306,,,,,,,,,,,,,,,
CS413,CS330,,,,,,,,,,,,,,,
CS415,CS330,,,,,,,,,,,,,,,
CS416,CS306,CS311,,,,,,,,,,,,,,
CS420,CS335,,,,,,,,,,,,,,,
CS425,CS330,,,,,,,,,,,,,,,
CS430,CS330,,,,,,,,,,,,,,,
CS431,CS330,,,,,,,,,,,,,,,
CS434,CS330,,,,,,,,,,,,,,,
CS435,CS306,CS330,,,,,,,,,,,,,,
CS436,CS311,CS330,,,,,,,,,,,,,,
CS437,CS330,,,,,,,,,,,,,,,
CS438,CS330,,,,,,,,,,,,,,,
CS440,CS306,CS330,,,,,,,,,,,,,,
CS441,CS330,,,,,,,,,,,,,,,
MATH447/CS447,MATH349,,,,,,,,,,,,,,,
MATH349,MATH250,MATH221,MATH302,,,,,,,,,,,,,
CS449/MATH449,MATH349,,,,,,,,,,,,,,,
CS451,CS311,CS330,,,,,,,,,,,,,,
CS455,CS330,,,,,,,,,,,,,,,
CS471/MATH471,MATH250,MATH221,,,,,,,,,,,,,,
CS472/MATH472,MATH221,,,,,,,,,,,,,,,
CS475/MATH475,MATH250,MATH221,,,,,,,,,,,,,,
CS480,MATH250,CS306,CS330,,,,,,,,,,,,,
CS484,CS306,,,,,,,,,,,,,,,
CS485,MATH150,MATH221,CS306,,,,,,,,,,,,,
CS487,CS330,,,,,,,,,,,,,,,
CS490,,,,,,,,,,,,,,,,
CS491,,,,,,,,,,,,,,,,
CS492,,,,,,,,,,,,,,,,
CS493,,,,,,,,,,,,,,,,
CS498,,,,,,,,,,,,,,,,
CS499,CS498,,,,,,,,,,,,,,,
CS499B,CS498,,,,,,,,,,,,,,,
CSEM200,,,,,,,,,,,,,,,,
CSEM240,CHEM140A,,,,,,,,,,,,,,,
CSEM250,,,,,,,,,,,,,,,,
CSEM257,,,,,,,,,,,,,,,,
CSEM300,CSEM200,,,,,,,,,,,,,,,
CSEM305,CSEM200,,,,,,,,,,,,,,,
CSEM347,CSEM240,,,,,,,,,,,,,,,
CSEM359,,,,,,,,,,,,,,,,
CSEM370,CSEM200,,,,,,,,,,,,,,,
CSEM381,CMST101,,,,,,,,,,,,,,,
CSEM390,,,,,,,,,,,,,,,,
CSEM391,,,,,,,,,,,,,,,,
CSEM400,,,,,,,,,,,,,,,,
CSEM401,CSEM200,,,,,,,,,,,,,,,
CSEM403A,CSEM200,,,,,,,,,,,,,,,
CSEM404,,,,,,,,,,,,,,,,
CSEM405,CSEM305,,,,,,,,,,,,,,,
CSEM408/HORT408,,,,,,,,,,,,,,,,
HORT409/CSEM409,CHEM140B,PLB200,,,,,,,,,,,,,,
PLB419/CSEM419/PSAS419,BIOL305,CSEM305,,,,,,,,,,,,,,
CSEM420,CSEM200,,,,,,,,,,,,,,,
CSEM425/PSAS425/PLB425,HORT409/CSEM409,PLB320,,,,,,,,,,,,,,
PLB320,BIOL211,BIOL213,CHEM200,CHEM201,PLB200,,,,,,,,,,,
CSEM426,CSEM305,,,,,,,,,,,,,,,
CSEM427/PLB427/PSAS427,PLB320,,,,,,,,,,,,,,,
CSEM441,CSEM240,,,,,,,,,,,,,,,
CSEM442,CSEM240,,,,,,,,,,,,,,,
CSEM443,CSEM240,,,,,,,,,,,,,,,
CSEM445,CSEM240,,,,,,,,,,,,,,,
CSEM446,,,,,,,,,,,,,,,,
MICR454/CSEM454/PSAS454,CSEM240,MICR301,,,,,,,,,,,,,,
MICR301,ZOOL118,BIOL211,CHEM211,CHEM200,CHEM201,CHEM210/CHEM212,,,,,,,,,,
CSEM455,CSEM200,,,,,,,,,,,,,,,
CSEM468,CSEM200,,,,,,,,,,,,,,,
FOR486/PSAS486/CSEM486,BIOL307,,,,,,,,,,,,,,,
CSEM487,CSEM240,,,,,,,,,,,,,,,
DH200,,,,,,,,,,,,,,,,
DH210,,,,,,,,,,,,,,,,
DH226,,,,,,,,,,,,,,,,
DH210C,DH210,DH207C/DH207,,,,,,,,,,,,,,
DH212,,,,,,,,,,,,,,,,
DH233,,,,,,,,,,,,,,,,
DH298,,,,,,,,,,,,,,,,
DH299,,,,,,,,,,,,,,,,
RAD345/DH345,,,,,,,,,,,,,,,,
DH347,DH220C/DH220/DH247/DH247L,,,,,,,,,,,,,,,
DH365/RAD355,,,,,,,,,,,,,,,,
DH450C,DH441/DH440/DH441C/DH401L/DH401,,,,,,,,,,,,,,,
DH417I,DH355C/DH355,,,,,,,,,,,,,,,
RAD425A/DH425A,,,,,,,,,,,,,,,,
DH425B/RAD425B,,,,,,,,,,,,,,,,
DH435/RAD435,,,,,,,,,,,,,,,,
ECFS330,EDUC214,CI237,,,,,,,,,,,,,,
ECON113,,,,,,,,,,,,,,,,
ECON241,,,,,,,,,,,,,,,,
ECON301,,,,,,,,,,,,,,,,
ECON302I,,,,,,,,,,,,,,,,
ECON310,ECON240,,,,,,,,,,,,,,,
ECON315,ECON241,,,,,,,,,,,,,,,
ECON322,ECON240,ECON241,,,,,,,,,,,,,,
ECON325,ECON240,ECON241,,,,,,,,,,,,,,
ECON329,ECON240,ECON241,,,,,,,,,,,,,,
ECON330,ECON240,,,,,,,,,,,,,,,
ECON333,ECON240,ECON241,,,,,,,,,,,,,,
ECON334,ECON240,,,,,,,,,,,,,,,
ECON340,ECON240,,,,,,,,,,,,,,,
ECON341,ECON241,,,,,,,,,,,,,,,
ECON350,ECON240,,,,,,,,,,,,,,,
ECON374,ECON240,,,,,,,,,,,,,,,
ECON390,ECON240,ECON241,,,,,,,,,,,,,,
ECON399,ECON240,ECON241,,,,,,,,,,,,,,
ECON416,ECON315,ECON341,,,,,,,,,,,,,,
ECON429,ECON340,ECON341,,,,,,,,,,,,,,
ECON440,ECON240,,,,,,,,,,,,,,,
ECON441,ECON241,,,,,,,,,,,,,,,
ECON443,MATH140,MATH150,,,,,,,,,,,,,,
ECON450,ECON240,ECON113,ECON241,,,,,,,,,,,,,
ECON463,ECON208/BUS901/MGMT208/FIN208/ACCT208,,,,,,,,,,,,,,,
ECON465,MATH140,ECON340,ECON440,,,,,,,,,,,,,
ECON474,ECON240,,,,,,,,,,,,,,,
ECON479,ECON240,ECON208/BUS901/MGMT208/FIN208/ACCT208,,,,,,,,,,,,,,
EDUC211,,,,,,,,,,,,,,,,
EDUC304,,,,,,,,,,,,,,,,
EDUC312,EDUC301/EDUC313,,,,,,,,,,,,,,,
EDUC350,,,,,,,,,,,,,,,,
EDUC351,,,,,,,,,,,,,,,,
EDUC352,,,,,,,,,,,,,,,,
EDUC353,,,,,,,,,,,,,,,,
EDUC354,,,,,,,,,,,,,,,,
EDUC360,,,,,,,,,,,,,,,,
EDUC400,EDUC319,EDUC302,SPED417,SPED419,,,,,,,,,,,,
SPED417,SPED300,SPED410,SPED420,SPED411,SPED423,,,,,,,,,,,
SPED419,SPED300,SPED410,SPED420,SPED411,SPED423,,,,,,,,,,,
EDUC401A,,,,,,,,,,,,,,,,
EDUC401C,,,,,,,,,,,,,,,,
EDUC468,,,,,,,,,,,,,,,,
EDUC469,EDUC301/EDUC313,,,,,,,,,,,,,,,
EDUC470,EDUC469,,,,,,,,,,,,,,,
IMAE105/EET103,,,,,,,,,,,,,,,,
EET104,IMAE105/EET103,,,,,,,,,,,,,,,
EET150,MATH111,,,,,,,,,,,,,,,
IMAE209/EET209,IMAE208,,,,,,,,,,,,,,,
IMAE208,,,,,,,,,,,,,,,,
EET238,MATH111,EET150,,,,,,,,,,,,,,
EET245,MATH111,EET150,,,,,,,,,,,,,,
EET258,,,,,,,,,,,,,,,,
EET259,,,,,,,,,,,,,,,,
EET304A,ECE235,EET245,,,,,,,,,,,,,,
EET304B,MATH150,EET304A,,,,,,,,,,,,,,
EET321,ECE222,ECE235,CS202,EET245,ENGR222,,,,,,,,,,,
ENGR222,MATH111,,,,,,,,,,,,,,,
EET332A,EET304A,,,,,,,,,,,,,,,
EET332B,EET304B,,,,,,,,,,,,,,,
EET338,ENGR222,,,,,,,,,,,,,,,
EET342,,,,,,,,,,,,,,,,
EET358,,,,,,,,,,,,,,,,
EET359,,,,,,,,,,,,,,,,
EET390/IMAE390,MATH108,,,,,,,,,,,,,,,
EET392A,,,,,,,,,,,,,,,,
EET392B,,,,,,,,,,,,,,,,
EET403A,EET304B,,,,,,,,,,,,,,,
EET403B,EET403A,,,,,,,,,,,,,,,
EET436,,,,,,,,,,,,,,,,
EET437A,EET304B,,,,,,,,,,,,,,,
EET437B,EET437A,,,,,,,,,,,,,,,
EET438A,EET304B,EET332A,,,,,,,,,,,,,,
EET438B,ECE222,CS202,ENGR222,EET438A,,,,,,,,,,,,
EET439,ECE222,CS202,EET238,ENGR222,,,,,,,,,,,,
EET445/IMAE445,IMAE208,,,,,,,,,,,,,,,
EET455/IMAE455,,,,,,,,,,,,,,,,
EET492,,,,,,,,,,,,,,,,
EET495A,,,,,,,,,,,,,,,,
EET495B,EET495A,,,,,,,,,,,,,,,
ENGL100,,,,,,,,,,,,,,,,
ENGL119,,,,,,,,,,,,,,,,
ENGL119H,,,,,,,,,,,,,,,,
ENGL120H,,,,,,,,,,,,,,,,
ENGL121,,,,,,,,,,,,,,,,
ENGL121H,,,,,,,,,,,,,,,,
ENGL204,,,,,,,,,,,,,,,,
ENGL205,,,,,,,,,,,,,,,,
ENGL206A,,,,,,,,,,,,,,,,
ENGL208,,,,,,,,,,,,,,,,
ENGL209,,,,,,,,,,,,,,,,
ENGL212/HIST212,,,,,,,,,,,,,,,,
ENGL225,ENGL102,,,,,,,,,,,,,,,
ENGL290,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL291,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL293,,,,,,,,,,,,,,,,
ENGL300,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL301,,,,,,,,,,,,,,,,
ENGL302A,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL302B,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL303,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL307I,,,,,,,,,,,,,,,,
ENGL308,ENGL102,ENGL120H,ENGL208,,,,,,,,,,,,,
ENGL313A,,,,,,,,,,,,,,,,
ENGL313B,ENGL313A,,,,,,,,,,,,,,,
ENGL332,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL333,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL335,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL340,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL341,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL342,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL351,ENGL381A,,,,,,,,,,,,,,,
ENGL381A,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL352,ENGL382A,,,,,,,,,,,,,,,
ENGL382A,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL365,,,,,,,,,,,,,,,,
ENGL370,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL371,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL372,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL381B,ENGL381A,,,,,,,,,,,,,,,
ENGL382B,ENGL382A,,,,,,,,,,,,,,,
ENGL384,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL390,ENGL102,ENGL101,,,,,,,,,,,,,,
ENGL391,ENGL102,ENGL290,,,,,,,,,,,,,,
ENGL392,ENGL290,ENGL291,,,,,,,,,,,,,,
ENGL393,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL401,,,,,,,,,,,,,,,,
ENGL402,,,,,,,,,,,,,,,,
ENGL403/CLAS403,,,,,,,,,,,,,,,,
ENGL404A,,,,,,,,,,,,,,,,
ENGL404B,,,,,,,,,,,,,,,,
ENGL405,,,,,,,,,,,,,,,,
ENGL408,ENGL308,,,,,,,,,,,,,,,
ENGL412,,,,,,,,,,,,,,,,
ENGL413,,,,,,,,,,,,,,,,
ENGL414,,,,,,,,,,,,,,,,
ENGL421,,,,,,,,,,,,,,,,
ENGL422,,,,,,,,,,,,,,,,
ENGL423,,,,,,,,,,,,,,,,
ENGL425,,,,,,,,,,,,,,,,
ENGL426,,,,,,,,,,,,,,,,
ENGL427,,,,,,,,,,,,,,,,
ENGL433,,,,,,,,,,,,,,,,
ENGL436,,,,,,,,,,,,,,,,
ENGL437,,,,,,,,,,,,,,,,
CLAS445/ENGL445,,,,,,,,,,,,,,,,
ENGL446,,,,,,,,,,,,,,,,
ENGL447,,,,,,,,,,,,,,,,
CLAS448A/ENGL448A,,,,,,,,,,,,,,,,
ENGL448B,,,,,,,,,,,,,,,,
ENGL451,,,,,,,,,,,,,,,,
ENGL452,,,,,,,,,,,,,,,,
ENGL453,,,,,,,,,,,,,,,,
ENGL455,,,,,,,,,,,,,,,,
ENGL458,,,,,,,,,,,,,,,,
ENGL459A,,,,,,,,,,,,,,,,
ENGL459B,,,,,,,,,,,,,,,,
ENGL460,,,,,,,,,,,,,,,,
ENGL462,,,,,,,,,,,,,,,,
ENGL464,,,,,,,,,,,,,,,,
ENGL465,,,,,,,,,,,,,,,,
ENGL468,,,,,,,,,,,,,,,,
ENGL469,,,,,,,,,,,,,,,,
ENGL471,,,,,,,,,,,,,,,,
ENGL472,,,,,,,,,,,,,,,,
ENGL473,,,,,,,,,,,,,,,,
ENGL481,,,,,,,,,,,,,,,,
ENGL484,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL485A,,,,,,,,,,,,,,,,
ENGL485B,,,,,,,,,,,,,,,,
ENGL489,ENGL102,ENGL101,,,,,,,,,,,,,,
ENGL490,ENGL290,ENGL390,,,,,,,,,,,,,,
ENGL491,ENGL290,ENGL291,ENGL391,,,,,,,,,,,,,
ENGL492A,ENGL381A,,,,,,,,,,,,,,,
ENGL492B,ENGL382A,,,,,,,,,,,,,,,
ENGL492C,ENGL384,,,,,,,,,,,,,,,
ENGL493/ENGL493H,ENGL102,ENGL101,ENGL120H,,,,,,,,,,,,,
ENGL494,,,,,,,,,,,,,,,,
ENGL495,,,,,,,,,,,,,,,,
ENGL496,ENGL102,ENGL120H,,,,,,,,,,,,,,
ENGL497,ENGL408,,,,,,,,,,,,,,,
ENGL498,,,,,,,,,,,,,,,,
ENGL499,,,,,,,,,,,,,,,,
ENGR110,,,,,,,,,,,,,,,,
ENGR111A,,,,,,,,,,,,,,,,
ENGR111B,,,,,,,,,,,,,,,,
ENGR111C,,,,,,,,,,,,,,,,
ENGR250,MATH150,PHYS205A,PHYS255A,,,,,,,,,,,,,
PHYS255A,PHYS205A,,,,,,,,,,,,,,,
ENGR261,PHYS205A,MATH250,ENGR250,,,,,,,,,,,,,
ENGR301I,,,,,,,,,,,,,,,,
ENGR304I,,,,,,,,,,,,,,,,
ENGR305,,,,,,,,,,,,,,,,
ENGR335,MATH251,PHYS205B,PHYS255B,,,,,,,,,,,,,
ENGR350B,ENGR350C,,,,,,,,,,,,,,,
ENGR370B,ENGR370C,,,,,,,,,,,,,,,
ENGR492,,,,,,,,,,,,,,,,
KIN101,,,,,,,,,,,,,,,,
KIN102A,,,,,,,,,,,,,,,,
KIN102B,KIN102A,,,,,,,,,,,,,,,
KIN104A,,,,,,,,,,,,,,,,
KIN104B,,,,,,,,,,,,,,,,
KIN104D,,,,,,,,,,,,,,,,
KIN104E,,,,,,,,,,,,,,,,
KIN104F,,,,,,,,,,,,,,,,
KIN105A,,,,,,,,,,,,,,,,
KIN105B,,,,,,,,,,,,,,,,
KIN105C,,,,,,,,,,,,,,,,
KIN105D,,,,,,,,,,,,,,,,
KIN105E,,,,,,,,,,,,,,,,
KIN105F,,,,,,,,,,,,,,,,
KIN106A,,,,,,,,,,,,,,,,
KIN106B,,,,,,,,,,,,,,,,
KIN106C,,,,,,,,,,,,,,,,
KIN106D,,,,,,,,,,,,,,,,
KIN106E,,,,,,,,,,,,,,,,
KIN107,,,,,,,,,,,,,,,,
KIN113,KIN102A,,,,,,,,,,,,,,,
KIN116,,,,,,,,,,,,,,,,
KIN118,,,,,,,,,,,,,,,,
KIN120,,,,,,,,,,,,,,,,
KIN160,,,,,,,,,,,,,,,,
KIN170,,,,,,,,,,,,,,,,
KIN200,,,,,,,,,,,,,,,,
KIN201,,,,,,,,,,,,,,,,
KIN202,,,,,,,,,,,,,,,,
KIN205,,,,,,,,,,,,,,,,
KIN210,,,,,,,,,,,,,,,,
KIN216,,,,,,,,,,,,,,,,
KIN220,,,,,,,,,,,,,,,,
KIN230,,,,,,,,,,,,,,,,
KIN257,,,,,,,,,,,,,,,,
KIN258,,,,,,,,,,,,,,,,
KIN300,,,,,,,,,,,,,,,,
KIN301,,,,,,,,,,,,,,,,
KIN302,,,,,,,,,,,,,,,,
KIN303,,,,,,,,,,,,,,,,
KIN304,,,,,,,,,,,,,,,,
KIN305,SPED408/EDUC308,KIN313,,,,,,,,,,,,,,
KIN313,,,,,,,,,,,,,,,,
KIN314,KIN113,KIN118,EDUC301/EDUC313,,,,,,,,,,,,,
KIN318,,,,,,,,,,,,,,,,
KIN320,PHSL201,KIN201,,,,,,,,,,,,,,
KIN321,KIN300,PTH207,,,,,,,,,,,,,,
PTH207,,,,,,,,,,,,,,,,
KIN322,,,,,,,,,,,,,,,,
KIN323,EDUC302,KIN113,KIN118,,,,,,,,,,,,,
KIN324,,,,,,,,,,,,,,,,
KIN329,,,,,,,,,,,,,,,,
KIN330A,,,,,,,,,,,,,,,,
KIN330B,,,,,,,,,,,,,,,,
KIN330C,,,,,,,,,,,,,,,,
KIN330D,,,,,,,,,,,,,,,,
KIN330E,,,,,,,,,,,,,,,,
KIN330F,,,,,,,,,,,,,,,,
KIN330G,,,,,,,,,,,,,,,,
KIN330H,,,,,,,,,,,,,,,,
KIN330I,,,,,,,,,,,,,,,,
KIN330J,,,,,,,,,,,,,,,,
KIN330K,,,,,,,,,,,,,,,,
KIN330L,,,,,,,,,,,,,,,,
KIN330M,,,,,,,,,,,,,,,,
KIN342,PHSL201,CHEM200,CHEM140A,CHEM201,,,,,,,,,,,,
KIN345,,,,,,,,,,,,,,,,
KIN350A,,,,,,,,,,,,,,,,
KIN350B,,,,,,,,,,,,,,,,
KIN350C,,,,,,,,,,,,,,,,
KIN350D,,,,,,,,,,,,,,,,
KIN350E,,,,,,,,,,,,,,,,
KIN355A,,,,,,,,,,,,,,,,
KIN355B,,,,,,,,,,,,,,,,
KIN355C,KIN201,KIN313,KIN324,KIN329,KIN345,,,,,,,,,,,
KIN355E,,,,,,,,,,,,,,,,
KIN355F,,,,,,,,,,,,,,,,
