BCOG492,,,,,,,,,,,,
BCS101,,,,,,,,,,,,
BCS102,BCS101,,,,,,,,,,,
BCS115,,,,,,,,,,,,
BCS199,,,,,,,,,,,,
BCS201,BCS102,,,,,,,,,,,
BCS202,BCS201,,,,,,,,,,,
BCS215,,,,,,,,,,,,
BCS301,,,,,,,,,,,,
BCS302,BCS301,,,,,,,,,,,
BDI199,,,,,,,,,,,,
BDI367,,,,,,,,,,,,
BDI411,,,,,,,,,,,,
BDI475,,,,,,,,,,,,
BDI477,,,,,,,,,,,,
BIOC190,,,,,,,,,,,,
BIOC199,,,,,,,,,,,,
BIOC290,,,,,,,,,,,,
MCB406/BIOC406,MCB354,,,,,,,,,,,
MCB354,MCB250,CHEM232,MCB252,CHEM236/CHEM237,,,,,,,,
BIOC446/CHEM445/CHEM472/CHEM442/CHEM440/MCB446,MATH225,MATH257,CHEM222/CHEM223,,,,,,,,,
BIOC455,MCB450,MCB354,MCB251,CHEM232,CHEM236/CHEM237,,,,,,,
MCB251,MCB250,,,,,,,,,,,
CHEM232,CHEM105,CHEM104,CHEM204/CHEM205,,,,,,,,,
BIOC460,MCB354,BIOC455,,,,,,,,,,
BIOC492,,,,,,,,,,,,
BIOE100,,,,,,,,,,,,
BIOE120,,,,,,,,,,,,
BIOE198,,,,,,,,,,,,
BIOE199,,,,,,,,,,,,
BIOE200,BIOE120,,,,,,,,,,,
BIOE201,PHYS211,MCB150,CHEM104,,,,,,,,,
BIOE202,MCB150,BIOE206,,,,,,,,,,
BIOE206,MCB150,,,,,,,,,,,
BIOE205,MATH285,CS101,PHYS212,CS124,,,,,,,,
CS124,MATH112,,,,,,,,,,,
BIOE297,,,,,,,,,,,,
BIOE298,,,,,,,,,,,,
BIOE302,BIOE206,BIOE205,MCB252,,,,,,,,,
MCB252,MCB250,,,,,,,,,,,
BIOE303,BIOE302,,,,,,,,,,,
BIOE306,BIOE202,,,,,,,,,,,
BIOE310,BIOE210,MATH257,,,,,,,,,,
BIOE360,MATH285,BIOE201,,,,,,,,,,
ECE380/BIOE380,MATH285,,,,,,,,,,,
BIOE397,,,,,,,,,,,,
BIOE398,,,,,,,,,,,,
BIOE400,BIOE302,BIOE303,BIOE414/ECE414,ECE415/BIOE415,,,,,,,,
BIOE414/ECE414,ECE205,BIOE205,ECE210,,,,,,,,,
ECE415/BIOE415,BIOE414/ECE414,,,,,,,,,,,
BIOE404,BIOE206,BIOE302,BIOE310,CS421,ECE374/CS374,CS357/MATH357,,,,,,
CS421,MATH225,MATH415,BIOE210,MATH416,MATH257,ASRM406,ECE374/CS374,CS233,CS340,ECE391,,
ECE374/CS374,CS173,CS225,MATH213,,,,,,,,,
CS357/MATH357,MATH241,CS125,MATH225,MATH415,BIOE210,MATH416,MATH257,ASRM406,CS101,CS105,CS124,ECE220
ECE210,MATH285,PHYS212,ECE110,,,,,,,,,
BIOE416/ECE416,ECE329,,,,,,,,,,,
BIOE420,BIOE302,BIOE303,BIOE414/ECE414,ECE415/BIOE415,,,,,,,,
BIOE424,BIOE205,,,,,,,,,,,
BIOE427/ECE472,ECE329,,,,,,,,,,,
BIOE430,MATH285,BIOE206,MCB252,,,,,,,,,
BIOE432,MATH285,,,,,,,,,,,
BIOE434,,,,,,,,,,,,
BIOE450,MCB150,CS101,MATH231,CHEM232,CS124,CHEM236/CHEM237,,,,,,
BIOE460,BIOE202,BIOE206,,,,,,,,,,
BIOE461/TAM461,TAM251,,,,,,,,,,,
BIOE467/ECE467,ECE460,PHYS402,ECE455,,,,,,,,,
ECE460,ECE313/MATH362,ECE329,,,,,,,,,,
PHYS402,ECE329,PHYS214,PHYS435,,,,,,,,,
ECE455,ECE350,PHYS436,,,,,,,,,,
BIOE476,MCB150,BIOE206,,,,,,,,,,
BIOE479,CHEM232,BIOE206,,,,,,,,,,
BIOE480/ECE480,ECE310,,,,,,,,,,,
ME481/BIOE481,TAM212,TAM251,,,,,,,,,,
ME482/BIOE482,TAM251,,,,,,,,,,,
BIOE483,BIOE210,BIOE205,ECE380/BIOE380,BIOE485,,,,,,,,
BIOE485,,,,,,,,,,,,
BIOE484,BIOE485,,,,,,,,,,,
BIOE486,MATH241,MATH415,BIOE210,CS101,ECE310,MATH464/STAT410,BIOE198,BIOE310,BIOE483,BIOE485,,
BIOE487,BIOE476,,,,,,,,,,,
BIOE488,,,,,,,,,,,,
BIOE489,,,,,,,,,,,,
BIOE497,,,,,,,,,,,,
BIOE498,,,,,,,,,,,,
BIOE499,,,,,,,,,,,,
BIOP401,MCB450,MCB354,,,,,,,,,,
NEUR419/MCB419/BIOP419,CS101,PHYS212,MCB252,PHYS102,,,,,,,,
PHYS102,PHYS101,,,,,,,,,,,
CPSC489/IB421/BIOP432,MCB450,MCB354,BIOP401,IB420/CPSC484,,,,,,,,
IB420/CPSC484,MCB150,IB150,CHEM232,IB103,,,,,,,,
BTW199,,,,,,,,,,,,
BTW250,,,,,,,,,,,,
BTW261,,,,,,,,,,,,
BTW263,,,,,,,,,,,,
BTW271,,,,,,,,,,,,
LAS279/BTW279,,,,,,,,,,,,
BTW280,,,,,,,,,,,,
BTW285,,,,,,,,,,,,
BTW290,,,,,,,,,,,,
BTW402/ENGL402,,,,,,,,,,,,
BTW490,,,,,,,,,,,,
BULG481,RUSS302,,,,,,,,,,,
RUSS302,RUSS301,,,,,,,,,,,
BULG482,BULG481,,,,,,,,,,,
BUS101,,,,,,,,,,,,
BUS115,,,,,,,,,,,,
BUS116,,,,,,,,,,,,
BUS199,,,,,,,,,,,,
BUS201,BUS101,,,,,,,,,,,
BUS215,,,,,,,,,,,,
BUS299,,,,,,,,,,,,
BUS301,BUS201,,,,,,,,,,,
BUS302,BUS101,,,,,,,,,,,
BUS315,,,,,,,,,,,,
BUS399,,,,,,,,,,,,
BUS401,BUS301,,,,,,,,,,,
BUS402,BUS301,,,,,,,,,,,
BUS415,,,,,,,,,,,,
CATL401,,,,,,,,,,,,
CATL402,CATL401,,,,,,,,,,,
CB290,,,,,,,,,,,,
CB420,,,,,,,,,,,,
FSHN480/ENVS480/CPSC433/CB449,,,,,,,,,,,,
CB467,MCB450,MCB354,,,,,,,,,,
CEE190,,,,,,,,,,,,
CEE198,,,,,,,,,,,,
CEE199,,,,,,,,,,,,
CEE201,MATH415,MATH257,CS101,MATH231,CS124,,,,,,,
CEE202,MATH241,CS101,CS124,,,,,,,,,
CEE310,TAM251,CEE202,,,,,,,,,,
CEE320,CS101,CEE201,CEE202,,,,,,,,,
CEE330,CHEM104,CHEM204/CHEM205,,,,,,,,,,
CEE331,TAM212,TAM211,,,,,,,,,,
CEE340,PHYS213,IE300,PHYS211,ME200,STAT200,CEE201,CEE202,IE310,,,,
IE310,MATH415,MATH257,,,,,,,,,,
CEE360,TAM251,,,,,,,,,,,
CEE398,,,,,,,,,,,,
CEE401,TAM324/CEE300,,,,,,,,,,,
CEE405,CEE310,,,,,,,,,,,
CEE406,CEE310,,,,,,,,,,,
CEE407,,,,,,,,,,,,
CEE408,CEE310,,,,,,,,,,,
CEE409,CEE310,,,,,,,,,,,
CEE410,CEE310,,,,,,,,,,,
CEE411,CEE310,,,,,,,,,,,
CEE412,,,,,,,,,,,,
CEE415,CEE310,,,,,,,,,,,
CEE416,CEE310,,,,,,,,,,,
UP430/CEE417,,,,,,,,,,,,
CEE418,CEE310,,,,,,,,,,,
CEE419,CEE310,,,,,,,,,,,
CEE420,CEE320,,,,,,,,,,,
CEE421,CEE320,,,,,,,,,,,
CEE422,CEE320,,,,,,,,,,,
IB450/CEE432,,,,,,,,,,,,
CEE433,CEE350,CEE340,,,,,,,,,,
CEE434,CEE201,CEE330,,,,,,,,,,
CEE435,CEE330,,,,,,,,,,,
CEE437,TAM335,CEE330,CEE331,,,,,,,,,
CEE438,IE300,STAT400/MATH463,CEE202,,,,,,,,,
CEE440,CEE330,,,,,,,,,,,
CEE441,ATMS302/PHYS329,CEE202,CEE331,,,,,,,,,
CEE442,CEE437,,,,,,,,,,,
CEE443,CEE330,,,,,,,,,,,
CEE444,CEE443,CHEM360,,,,,,,,,,
CHEM360,CHEM102,CHEM105,CHEM232,CHEM236/CHEM237,CHEM202/CHEM203,CHEM204/CHEM205,,,,,,
CEE449,CEE330,,,,,,,,,,,
CEE450,CEE350,,,,,,,,,,,
CEE451,TAM335,CEE331,,,,,,,,,,
CEE452,TAM335,CEE331,,,,,,,,,,
CEE453,CEE350,,,,,,,,,,,
CEE457,TAM335,CEE350,CEE331,,,,,,,,,
CEE458,CEE350,,,,,,,,,,,
CEE459/GGIS459,,,,,,,,,,,,
CEE460,CEE360,,,,,,,,,,,
CEE461,CEE360,,,,,,,,,,,
CEE462,CEE460,,,,,,,,,,,
CEE463,CEE461,,,,,,,,,,,
CEE465,CEE460,CEE461,,,,,,,,,,
CEE467,CEE461,,,,,,,,,,,
CEE468,CEE461,,,,,,,,,,,
CEE469,CEE460,CEE461,,,,,,,,,,
CEE470,CEE360,,,,,,,,,,,
CEE471,MATH285,TAM251,,,,,,,,,,
CEE472,TAM212,MATH285,CEE360,,,,,,,,,
CEE473,STAT400/MATH463,TAM335,CEE202,CEE360,,,,,,,,
CEE474,ME330,TAM324/CEE300,CEE471,MSE280,,,,,,,,
MSE280,PHYS211,CHEM102,,,,,,,,,,
CEE483,CEE380,,,,,,,,,,,
CEE484,CEE483,,,,,,,,,,,
CEE490,TAM335,CEE360,,,,,,,,,,
CEE491,CEE202,,,,,,,,,,,
CEE492,CS101,TAM324/CEE300,CEE202,CEE330,CEE360,,,,,,,
CEE493,CEE340,,,,,,,,,,,
CEE495,,,,,,,,,,,,
CEE497,,,,,,,,,,,,
CEE498,,,,,,,,,,,,
CHBE101,,,,,,,,,,,,
CHBE121,CHEM102,CHEM202/CHEM203,,,,,,,,,,
CHBE199,,,,,,,,,,,,
CHEM293/CHBE202,,,,,,,,,,,,
CHBE210,,,,,,,,,,,,
CHBE221,CS101,CHEM104,CHEM204/CHEM205,,,,,,,,,
CHBE297,,,,,,,,,,,,
CHBE397,,,,,,,,,,,,
CHBE411,MATH231,,,,,,,,,,,
CHBE412,,,,,,,,,,,,
CHEM452/CHBE413,MATH225,MATH415,MATH257,MATH227,,,,,,,,
MATH227,CS107/STAT107/IS107,,,,,,,,,,,
CHBE415,IE300,STAT400/MATH463,CHBE411,,,,,,,,,
CHBE421,MATH241,CHBE221,,,,,,,,,,
CHBE422,CHBE321,CHBE421,,,,,,,,,,
CHBE424,CHBE422,,,,,,,,,,,
CHBE430,CHBE422,CHBE424,,,,,,,,,,
CHBE431,CHBE422,CHBE424,,,,,,,,,,
CHBE440,MATH285,MATH284,CS101,CHBE421,,,,,,,,
CHBE451,MATH285,CHBE421,,,,,,,,,,
CHBE452,CHBE321,BIOC446/CHEM445/CHEM472/CHEM442/CHEM440/MCB446,,,,,,,,,,
CHBE453,,,,,,,,,,,,
CHBE454,,,,,,,,,,,,
CHBE455,,,,,,,,,,,,
CHBE456,CHBE321,CHBE421,CHEM444,,,,,,,,,
CHEM444,MATH225,PHYS211,MATH415,MATH257,PHYS212,PHYS214,CHEM222/CHEM223,CHEM204/CHEM205,,,,
CHBE458,CHEM102,CHEM104,CHEM202/CHEM203,CHEM204/CHEM205,,,,,,,,
CHBE459,,,,,,,,,,,,
CHBE461,MATH285,CHBE321,MATH415,MATH257,,,,,,,,
CHBE471,,,,,,,,,,,,
CHBE472,MATH220,MATH221,PHYS211,MCB450,PHYS214,CHEM202/CHEM203,CHEM204/CHEM205,,,,,
PHYS214,PHYS212,,,,,,,,,,,
CHBE473,,,,,,,,,,,,
CHBE474,MATH285,MATH225,,,,,,,,,,
CHBE475,CHBE421,CHBE422,,,,,,,,,,
CHBE476,CHBE421,CHBE422,,,,,,,,,,
CHBE478,CHBE321,MCB450,,,,,,,,,,
CHBE481,CHBE321,CHBE421,CHBE422,,,,,,,,,
CHBE494,,,,,,,,,,,,
CHBE496,,,,,,,,,,,,
CHBE497,,,,,,,,,,,,
CHBE499,,,,,,,,,,,,
CHEM101,MATH112,,,,,,,,,,,
CHEM108,MATH112,,,,,,,,,,,
CHEM150,CHEM102,CHEM101,CHEM222/CHEM223,CHEM202/CHEM203,,,,,,,,
CHEM197,,,,,,,,,,,,
CHEM199,,,,,,,,,,,,
CHEM233,CHEM232,,,,,,,,,,,
CHEM295,,,,,,,,,,,,
CHEM297,,,,,,,,,,,,
CHEM312,CHEM232,CHEM236/CHEM237,,,,,,,,,,
CHEM315,CHEM233,CHEM222/CHEM223,CHEM236/CHEM237,,,,,,,,,
CHEM317,CHEM312,,,,,,,,,,,
CHEM332,CHEM232,CHEM233,,,,,,,,,,
CHEM397,,,,,,,,,,,,
CHEM420,BIOC446/CHEM445/CHEM472/CHEM442/CHEM440/MCB446,,,,,,,,,,,
CHEM436,CHEM232,CHEM233,CHEM236/CHEM237,,,,,,,,,
CHEM437,CHEM233,CHEM332,CHEM436,CHEM236/CHEM237,,,,,,,,
CHEM447,BIOC446/CHEM445/CHEM472/CHEM442/CHEM440/MCB446,,,,,,,,,,,
CHEM460,CHEM360,CHEM312,CHEM332,,,,,,,,,
CHEM474,MCB450,MCB354,CHEM332,CHEM436,,,,,,,,
MSE457/CHEM480,CHEM232,,,,,,,,,,,
MSE458/CHEM482,MSE401,,,,,,,,,,,
MSE401,MATH285,MSE280,MSE201,,,,,,,,,
CHEM483,BIOC446/CHEM445/CHEM472/CHEM442/CHEM440/MCB446,,,,,,,,,,,
MSE480/CHEM488,MSE401,,,,,,,,,,,
CHEM492,,,,,,,,,,,,
MSE492/CHEM494,,,,,,,,,,,,
CHEM495,CI403/EPSY485/CI485,,,,,,,,,,,
CHEM497,,,,,,,,,,,,
CHEM499,,,,,,,,,,,,
CHIN199,,,,,,,,,,,,
CHIN201,,,,,,,,,,,,
CHIN202,CHIN201,,,,,,,,,,,
CHIN203,CHIN202,,,,,,,,,,,
CHIN204,CHIN203,,,,,,,,,,,
CHIN241,,,,,,,,,,,,
CHIN242,CHIN241,,,,,,,,,,,
CHIN305,CHIN204,CHIN242,,,,,,,,,,
CHIN306,CHIN305,,,,,,,,,,,
CHIN407,CHIN202,,,,,,,,,,,
CHIN408,CHIN407,,,,,,,,,,,
CHIN409,,,,,,,,,,,,
CHIN440,CHIN306,,,,,,,,,,,
CHIN441,CHIN440,,,,,,,,,,,
CHIN490,,,,,,,,,,,,
CHIN499,,,,,,,,,,,,
CPSC336/CHLH336/ENVS336,,,,,,,,,,,,
CHLH340/SOCW350,,,,,,,,,,,,
RST390/CHLH390/KIN390,,,,,,,,,,,,
CHLH429,EPSY480,SOC485,,,,,,,,,,
EPSY480,,,,,,,,,,,,
SOC485,GGIS280/SOC280,,,,,,,,,,,
CHLH439/GGIS439/PATH439,ECON202,,,,,,,,,,,
SOC473/LLS473/SOCW473/CHLH473,,,,,,,,,,,,
CHP199,,,,,,,,,,,,
CHP395,,,,,,,,,,,,
CHP396,,,,,,,,,,,,
CIC390,,,,,,,,,,,,
CI199,,,,,,,,,,,,
CI205,,,,,,,,,,,,
CI210,,,,,,,,,,,,
CI260,,,,,,,,,,,,
CI395,,,,,,,,,,,,
CI401,,,,,,,,,,,,
CI402,CI401,CI410,CI405,,,,,,,,,
CI410,,,,,,,,,,,,
CI405,,,,,,,,,,,,
SPED405,,,,,,,,,,,,
CI404,EDPR442,CI402,CI403/EPSY485/CI485,,,,,,,,,
CI406,CI405,,,,,,,,,,,
CI407,CI406,EDPR432,,,,,,,,,,
EDPR432,CI406,CI420,,,,,,,,,,
CI415,,,,,,,,,,,,
CI420,EPSY236,EPSY201,,,,,,,,,,
EPSY236,PSYC100,,,,,,,,,,,
EPSY201,,,,,,,,,,,,
CI421,EDPR438,CI420,EDPR420,EDPR250,,,,,,,,
EDPR420,,,,,,,,,,,,
EDPR250,,,,,,,,,,,,
CI422,,,,,,,,,,,,
CI424,,,,,,,,,,,,
CI425,,,,,,,,,,,,
CI430,MATH103,,,,,,,,,,,
MATH103,MATH112,,,,,,,,,,,
CI431,MATH103,,,,,,,,,,,
CI432,CI430,CI431,,,,,,,,,,
LLS433/CI433,,,,,,,,,,,,
CI434,,,,,,,,,,,,
CI435,,,,,,,,,,,,
CI436,,,,,,,,,,,,
CI437,,,,,,,,,,,,
CI438,,,,,,,,,,,,
CI439,CI210,,,,,,,,,,,
CI441,CI443,,,,,,,,,,,
CI443,,,,,,,,,,,,
CI442,EDPR432,CI420,MATH103,,,,,,,,,
CI444,,,,,,,,,,,,
CI445,EDPR432,CI421,,,,,,,,,,
CI446,,,,,,,,,,,,
CI447,,,,,,,,,,,,
CI448,,,,,,,,,,,,
CI449/LLS449,,,,,,,,,,,,
CI450,,,,,,,,,,,,
CI451,CI450,,,,,,,,,,,
CI452,,,,,,,,,,,,
CI453,EDPR410,,,,,,,,,,,
EDPR410,,,,,,,,,,,,
CI454,EDPR432,,,,,,,,,,,
CI455,,,,,,,,,,,,
CI456,CI455,,,,,,,,,,,
CI465,,,,,,,,,,,,
CI466,CI465,,,,,,,,,,,
CI467,,,,,,,,,,,,
CI468,,,,,,,,,,,,
CI471,,,,,,,,,,,,
CI472,EPSY201,,,,,,,,,,,
CI473,,,,,,,,,,,,
CI474,,,,,,,,,,,,
CI475,CI467,,,,,,,,,,,
CI476,CI467,CI471,CI475,,,,,,,,,
CI477,LLS433/CI433,,,,,,,,,,,
CI480,CI438,,,,,,,,,,,
CI482,,,,,,,,,,,,
CI483,CI480,,,,,,,,,,,
CI486,CI480,,,,,,,,,,,
CI487,CI480,,,,,,,,,,,
CI488,CI486,CI487,,,,,,,,,,
CI489,,,,,,,,,,,,
CI491,MATH115,,,,,,,,,,,
MATH115,MATH112,,,,,,,,,,,
CI492,,,,,,,,,,,,
CI499,,,,,,,,,,,,
CLCV100,,,,,,,,,,,,
CLCV102,,,,,,,,,,,,
CLCV111,,,,,,,,,,,,
CLCV114,,,,,,,,,,,,
CLCV115,,,,,,,,,,,,
CLCV116,,,,,,,,,,,,
CLCV120,,,,,,,,,,,,
CLCV133,,,,,,,,,,,,
CLCV160/REL160,,,,,,,,,,,,
CLCV199,,,,,,,,,,,,
PHIL203/CLCV203,,,,,,,,,,,,
CWL206/CLCV206,CLCV111,CLCV115,,,,,,,,,,
CWL220/CLCV220,,,,,,,,,,,,
CLCV221/CWL263,,,,,,,,,,,,
THEA210/CWL264/CLCV222,,,,,,,,,,,,
CLCV224,,,,,,,,,,,,
CLCV225,,,,,,,,,,,,
CLCV230,,,,,,,,,,,,
CLCV231/JS231,,,,,,,,,,,,
CLCV240/CWL262/GWS240,,,,,,,,,,,,
CLCV250,,,,,,,,,,,,
THEA323/CWL322/CLCV323,,,,,,,,,,,,
SLAV430/TRST431/SPAN436/CWL430/CLCV430/ENGL486/GER405,,,,,,,,,,,,
HIST440/CLCV440,,,,,,,,,,,,
CLCV450,,,,,,,,,,,,
CLCV490/CWL490,,,,,,,,,,,,
CLCV491,,,,,,,,,,,,
CLCV492,,,,,,,,,,,,
CLCV493,,,,,,,,,,,,
CMN101,,,,,,,,,,,,
CMN102,,,,,,,,,,,,
CMN111,,,,,,,,,,,,
CMN112,CMN111,,,,,,,,,,,
CMN199,,,,,,,,,,,,
CMN204,,,,,,,,,,,,
CMN210,,,,,,,,,,,,
CMN211,CMN101,,,,,,,,,,,
CMN212,,,,,,,,,,,,
CMN213,,,,,,,,,,,,
CMN214,,,,,,,,,,,,
CMN215,CMN101,CMN111,CMN112,,,,,,,,,
CMN220,,,,,,,,,,,,
CMN230,,,,,,,,,,,,
CMN231,,,,,,,,,,,,
CMN232,,,,,,,,,,,,
CMN250,,,,,,,,,,,,
CMN260,,,,,,,,,,,,
CMN277,,,,,,,,,,,,
CMN280,,,,,,,,,,,,
CMN304,,,,,,,,,,,,
CMN310,,,,,,,,,,,,
CMN312,,,,,,,,,,,,
CMN314,,,,,,,,,,,,
CMN321,,,,,,,,,,,,
CMN323,CMN101,,,,,,,,,,,
CMN324,,,,,,,,,,,,
CMN325/MACS322/PS312,,,,,,,,,,,,
CMN326,,,,,,,,,,,,
CMN327,,,,,,,,,,,,
CMN328,,,,,,,,,,,,
CMN334,,,,,,,,,,,,
CMN336,,,,,,,,,,,,
CMN338,,,,,,,,,,,,
CMN340,,,,,,,,,,,,
CMN345,,,,,,,,,,,,
LING357/CMN357,,,,,,,,,,,,
CMN361,,,,,,,,,,,,
CMN368,,,,,,,,,,,,
CMN375,,,,,,,,,,,,
CMN390,,,,,,,,,,,,
CMN396,,,,,,,,,,,,
CMN410,,,,,,,,,,,,
CMN411,CMN212,,,,,,,,,,,
CMN412,CMN212,,,,,,,,,,,
CMN413,,,,,,,,,,,,
CMN417,,,,,,,,,,,,
CMN421,,,,,,,,,,,,
CMN423,,,,,,,,,,,,
CMN424/PS411,,,,,,,,,,,,
CMN425,,,,,,,,,,,,
CMN429,,,,,,,,,,,,
CMN432/GWS432,,,,,,,,,,,,
CMN435,CMN230,,,,,,,,,,,
CMN437,,,,,,,,,,,,
CMN450,,,,,,,,,,,,
CMN462,,,,,,,,,,,,
CMN463,,,,,,,,,,,,
CMN464,,,,,,,,,,,,
CMN465,,,,,,,,,,,,
CMN467,,,,,,,,,,,,
CMN491,,,,,,,,,,,,
CMN493,,,,,,,,,,,,
CMN496,,,,,,,,,,,,
CPSC102,,,,,,,,,,,,
CPSC103,,,,,,,,,,,,
CPSC112,,,,,,,,,,,,
CPSC113,,,,,,,,,,,,
CPSC116,,,,,,,,,,,,
CPSC117,,,,,,,,,,,,
CPSC131,,,,,,,,,,,,
CPSC180,,,,,,,,,,,,
CPSC199,,,,,,,,,,,,
CPSC212,,,,,,,,,,,,
CPSC213,,,,,,,,,,,,
CPSC215,,,,,,,,,,,,
CPSC241,,,,,,,,,,,,
CPSC261,,,,,,,,,,,,
CPSC265,,,,,,,,,,,,
CPSC266,,,,,,,,,,,,
CPSC270/NRES270/IB220,,,,,,,,,,,,
CPSC352/NRES352,IB104,IB103,,,,,,,,,,
IB103,,,,,,,,,,,,
CPSC370,,,,,,,,,,,,
CPSC382,CHEM102,CHEM104,CHEM202/CHEM203,CHEM204/CHEM205,,,,,,,,
CPSC393,,,,,,,,,,,,
CPSC395,,,,,,,,,,,,
CPSC396,,,,,,,,,,,,
CPSC407,CPSC212,,,,,,,,,,,
CPSC408,CPSC212,,,,,,,,,,,
CPSC412,NRES201,CPSC112,,,,,,,,,,
CPSC413,CPSC112,CPSC113,,,,,,,,,,
CPSC414,,,,,,,,,,,,
CPSC415,CPSC112,,,,,,,,,,,
CPSC416,IB103,HORT100,,,,,,,,,,
HORT100,,,,,,,,,,,,
CPSC418,CPSC112,IB103,,,,,,,,,,
CPSC419,,,,,,,,,,,,
CPSC426,CPSC212,,,,,,,,,,,
CPSC428,CPSC212,CPSC426,,,,,,,,,,
CPSC431/IB440/NRES431,CPSC112,IB103,,,,,,,,,,
IB451/ENVS420/CPSC436,IB203,,,,,,,,,,,
IB203,MCB150,IB150,,,,,,,,,,
CPSC437,IB100,IB103,,,,,,,,,,
NRES438/CPSC438,NRES201,IB203,NRES219,,,,,,,,,
NRES219,,,,,,,,,,,,
CPSC439/NRES439,UP210/ECON210/ENVS210/NRES210/ACE210,NRES219,,,,,,,,,,
CPSC444,CPSC440/ANSC440/FSHN440/ABE440/NRES440/NUTR440,,,,,,,,,,,
CPSC452/IB478,IB204,CPSC352/NRES352,,,,,,,,,,
CPSC453,CPSC352/NRES352,IB103,,,,,,,,,,
CPSC454,CPSC453,,,,,,,,,,,
IB472/CPSC462,MCB150,IB204,,,,,,,,,,
CPSC466,CPSC352/NRES352,,,,,,,,,,,
CPSC467/IB473,IB204,MCB250,IB270,,,,,,,,,
IB270,MCB150,IB150,,,,,,,,,,
CPSC473,CPSC270/NRES270/IB220,,,,,,,,,,,
IB482/CPSC479,IB150,IB401,,,,,,,,,,
IB401,IB150,,,,,,,,,,,
CPSC480,,,,,,,,,,,,
CPSC481,,,,,,,,,,,,
CPSC485,,,,,,,,,,,,
CPSC486/IB479,IB204,CPSC352/NRES352,IB103,,,,,,,,,
CPSC488/NRES488,NRES201,,,,,,,,,,,
CPSC491/INFO491,,,,,,,,,,,,
CPSC498,,,,,,,,,,,,
CPSC499,,,,,,,,,,,,
CS100,,,,,,,,,,,,
INFO102/CS102,,,,,,,,,,,,
CS126,CS125,,,,,,,,,,,
CS128,CS125,CS124,,,,,,,,,,
ECE220,ECE120,,,,,,,,,,,
CS196,,,,,,,,,,,,
CS199,,,,,,,,,,,,
CS210,CS225,,,,,,,,,,,
CS211,CS225,,,,,,,,,,,
CS222,CS225,CS128,,,,,,,,,,
MATH213,MATH220,MATH221,,,,,,,,,,
MATH412,ECE374/CS374,MATH347,,,,,,,,,,
CS413/MATH413,MATH347,,,,,,,,,,,
MATH347,MATH231,,,,,,,,,,,
CS233,CS125,CS173,CS225,CS128,MATH213,,,,,,,
CS242,,,,,,,,,,,,
IS265/CS265/MACS265,,,,,,,,,,,,
CS266/IS266/MACS266,,,,,,,,,,,,
CS277,MATH220,MATH221,MATH234,STAT207,,,,,,,,
STAT207,CS107/STAT107/IS107,,,,,,,,,,,
CS296,,,,,,,,,,,,
CS307,MATH225,MATH415,MATH416,MATH257,ASRM406,MATH227,STAT207,,,,,
CS340,CS225,,,,,,,,,,,
CS341,CS225,CS233,,,,,,,,,,
CS397,,,,,,,,,,,,
CS398,,,,,,,,,,,,
CS400,,,,,,,,,,,,
CS401,,,,,,,,,,,,
CS402,CS400,,,,,,,,,,,
CS403,CS401,,,,,,,,,,,
CS407/ECE407,CS225,,,,,,,,,,,
CS409,CS225,,,,,,,,,,,
CS410,CS225,,,,,,,,,,,
CS411,CS225,,,,,,,,,,,
CS412,CS225,,,,,,,,,,,
CS414,CS340,CS341,ECE391,,,,,,,,,
ECE391,ECE220,CS233,,,,,,,,,,
CS415,CS225,,,,,,,,,,,
CS416,CS225,,,,,,,,,,,
CS417,CS225,,,,,,,,,,,
CSE427/CS418,MATH241,MATH225,MATH415,BIOE210,MATH416,MATH257,ASRM406,CS225,,,,
CS419,CSE427/CS418,,,,,,,,,,,
CSE402/ECE492/CS420,CS225,,,,,,,,,,,
CS422,CS421,,,,,,,,,,,
CS423/CSE423,CS341,ECE391,,,,,,,,,,
CS424,CS341,ECE391,,,,,,,,,,
ECE428/CS425,CS340,CS341,ECE391,,,,,,,,,
CS426,CS421,,,,,,,,,,,
CS427/CSE426,CS222,CS340,CS341,ECE391,,,,,,,,
CSE429/CS428,CS427/CSE426,,,,,,,,,,,
CS429,CS427/CSE426,,,,,,,,,,,
CS431,CS341,ECE391,,,,,,,,,,
CS433/CSE422,CS233,,,,,,,,,,,
ECE434/CS434,ECE310,CS341,ECE391,,,,,,,,,
CS435,CS340,CS341,ECE391,,,,,,,,,
ECE435/CS436,CS340,CS341,ECE391,,,,,,,,,
CS437,CS341,,,,,,,,,,,
ECE438/CS438,STAT400/MATH463,MATH461,ECE313/MATH362,CS361/STAT361,CS341,ECE391,,,,,,
ECE439/CS439,STAT400/MATH463,MATH461,ECE313/MATH362,CS341,ECE391,,,,,,,
CS440/ECE448,STAT400/MATH463,MATH461,ECE313/MATH362,CS361/STAT361,CS225,BIOE310,,,,,,
CS441,CS361/STAT361,CS225,,,,,,,,,,
CS442,MATH225,MATH415,BIOE210,MATH416,MATH257,ASRM406,CS225,CS440/ECE448,CS441,CS446/ECE449,,
CS446/ECE449,STAT400/MATH463,MATH225,MATH415,MATH461,ECE313/MATH362,BIOE210,MATH416,MATH257,CS361/STAT361,ASRM406,CS225,BIOE310
CS443,MATH241,STAT400/MATH463,MATH225,MATH415,MATH461,ECE313/MATH362,BIOE210,MATH416,MATH257,CS361/STAT361,ASRM406,CS225
