IS&T 3343  Systems Analysis (LEC 3.0)
IS&T 3420  Introduction to Data Science and Management (LEC 3.0)
IS&T 3423  Database Management (LEC 3.0)
IS&T 3443  Database Applications in Business (LEC 3.0)
IS&T 3553  Modular Software Systems in Java (LEC 3.0)
IS&T 4000  Special Problems (IND 0.0-6.0)
IS&T 4001  Special Topics (LEC 0.0-6.0)
IS&T 4099  Undergraduate Research (IND 0.0-6.0)
IS&T 4257  Global Digital Economy (LEC 3.0)
IS&T 4261  Information Systems Project Management (LEC 3.0)
IS&T 4444  Introduction to Data Warehouses (LEC 3.0)
IS&T 4641  Digital Commerce and IoT Analytics (LEC 3.0)
IS&T 4642  E-Commerce Architecture (LEC 3.0)
IS&T 4654  Introduction to Web Design and Digital Media Studies (LEC 3.0)
IS&T 5000  Special Problems (IND 0.0-6.0)
IS&T 5001  Special Topics (LEC 0.0-6.0)
IS&T 5040  Oral Examination (IND 0.0)
IS&T 5099  Research (IND 0.0-15)
IS&T 5131  Foundations of Computer Architecture (LEC 3.0)
IS&T 5168  Law and Ethics in E-Commerce (LEC 3.0)
IS&T 5251  Management and Leadership of Technological Innovation (LEC 3.0)
IS&T 5335  Fundamentals of Mobile Technology for Business (LEC 3.0)
IS&T 5420  Business Analytics and Data Science (LEC 3.0)
IS&T 5423  Foundations of Data Management (LEC 3.0)
IS&T 5445  Database Marketing (LEC 3.0)
IS&T 5450  Introduction to Information Visualization (LEC 3.0)
IS&T 5520  Data Science and Machine Learning with Python (LEC 3.0)
IS&T 5535  Machine Learning Algorithms and Applications (LEC 3.0)
IS&T 5652  Advanced Web Development (LEC 3.0)
IS&T 5680  Digital Media Development and Interactive Design (LEC 3.0)
IS&T 5780  Human and Organizational Factors in Cybersecurity (LEC 3.0)
IS&T 5885  Human-Computer Interaction and User Experience (LEC 3.0)
IS&T 5886  Prototyping Human-Computer Interactions (LEC 3.0)
IS&T 5887  Human-Computer Interaction Evaluation (LEC 3.0)
MKT 2000  Special Problems (IND 0.0-6.0)
MKT 2001  Special Topics (LEC 0.0-6.0)
MKT 3000  Special Problems (IND 0.0-6.0)
MKT 3001  Special Topics (LEC 0.0-6.0)
MKT 3105  Marketing and Strategy Essentials (LEC 1.5)
MKT 3110  Marketing (LEC 3.0)
MKT 3210  Consumer Behavior (LEC 3.0)
MKT 4099  Undergraduate Research (IND 0.0-6.0)
MKT 4580  Marketing Strategy (LEC 3.0)
MKT 5000  Special Problems (IND 0.0-6.0)
MKT 5001  Special Topics (LEC 0.0-6.0)
MKT 5099  Research (IND 0.0-9.0)
MKT 5105  Graduate Marketing and Strategy Essentials (LEC 1.5)
MKT 5150  Customer Focus and Satisfaction (LEC 3.0)
MKT 5310  Digital Marketing and Promotions (LEC 3.0)
MKT 5320  Marketing for Non-Profits (LEC 3.0)
MKT 5410  Big Data Consumer Analytics (LEC 3.0)
MS&E 4001  Special Topics (LAB 0.0 and LEC 0.0)
MS&E 4810  Chemistry And Inherent Properties Of Polymers (LEC 3.0)
MS&E 4819  Polymer Science Laboratory (LAB 1.0)
MS&E 4850  Fundamentals Of Protective Coating I (LEC 3.0)
MS&E 5000  Special Problems (IND 0.0-6.0)
MS&E 5001  Special Topics (LEC 0.0-6.0)
MS&E 5010  Seminar (RSD 0.0-6.0)
MS&E 5040  Oral Examination (IND 0.0)
MS&E 5060  Chemistry of Construction Materials (LEC 3.0)
MS&E 5099  Research (IND 0.0-15)
MS&E 5210  Tissue Engineering (LEC 3.0)
MS&E 5220  Advanced Phase Equilibria (LEC 3.0)
MS&E 5230  Energy Materials (LEC 3.0)
MS&E 5310  Biomaterials I (LEC 3.0)
MS&E 5460  Molecular Engineering of Materials (LEC 3.0)
MS&E 5517  Materials Selection in Mechanical Design (LEC 3.0)
MS&E 5810  Introduction to Polymeric Materials (LEC 3.0)
MS&E 5819  Polymer Synthesis and Characterization Lab (LAB 1.0)
MS&E 5850  Introduction to Coating Chemistry (LEC 3.0)
MATH 1000  Special Problems (IND 0.0-6.0)
MATH 1001  Special Topics (LAB 0.0 and LEC 0.0)
MATH 1101  Introduction To Mathematics (LEC 1.0)
MATH 1103  Fundamentals Of Algebra (LEC 3.0)
MATH 1110  Mathematical Reasoning and Modeling (LEC 3.0)
MATH 1120  College Algebra (LEC 5.0)
MATH 1140  College Algebra (LEC 3.0)
MATH 1160  Trigonometry (LEC 2.0)
MATH 1190  Success for Calculus (LAB 1.0 and LEC 3.0)
MATH 1208  Calculus With Analytic Geometry I (LEC 5.0)
MATH 1210  Calculus I-A (LAB 2.0 and LEC 3.0)
MATH 1211  Calculus I-B (LAB 1.0 and LEC 3.0)
MATH 1212  Survey of Calculus (LAB 1.0 and LEC 3.0)
MATH 1214  Calculus I (LAB 1.0 and LEC 3.0)
MATH 1215  Calculus II (LAB 1.0 and LEC 3.0)
MATH 1221  Calculus With Analytic Geometry II (LEC 5.0)
MATH 2002  Cooperative Work Training (IND 0.0-6.0)
MATH 2222  Calculus  III (LAB 1.0 and LEC 3.0)
MATH 3000  Special Problems (IND 0.0-6.0)
MATH 3001  Special Topics (IND 0.0-6.0)
MATH 3010  Undergraduate Seminar (SEM 1.0-3.0)
MATH 3108  Linear Algebra I (LEC 3.0)
MATH 3109  Foundations Of Mathematics (LEC 3.0)
MATH 3304  Elementary Differential Equations (LEC 3.0)
MATH 3921  Methods of Teaching Math (LEC 3.0)
MATH 3922  Geometric Concepts for Elementary Teachers (LEC 3.0)
MATH 4000  Special Problems (IND 0.0-6.0)
MATH 4001  Special Topics (LEC 0.0-6.0)
MATH 4010  Undergraduate Seminar (SEM 1.0-3.0)
MATH 4096  Problem Solving In Pure Mathematics (LEC 1.0)
MATH 4097  Problem Solving In Applied Mathematics (LEC 1.0)
MATH 4098  Explorations in Pure Mathematics (LEC 3.0)
MATH 4099  Undergraduate Research (IND 0.0-6.0)
MATH 4209  Advanced Calculus I (LEC 3.0)
MATH 4211  Advanced Calculus II (LEC 3.0)
MATH 4530  Topics In Geometry (LEC 3.0)
MATH 5000  Special Problems (IND 0.0-6.0)
MATH 5001  Special Topics (LEC 0.0-6.0)
MATH 5010  Graduate Seminar (SEM 1.0)
MATH 5040  Oral Examination (IND 0.0)
MATH 5099  Graduate Research (IND 0.0-6.0)
MATH 5105  Modern Algebra I (LEC 3.0)
MATH 5106  Modern Algebra II (LEC 3.0)
MATH 5107  Combinatorics And Graph Theory (LEC 3.0)
MATH 5108  Linear Algebra II (LEC 3.0)
MATH 5154  Mathematical Logic I (LEC 3.0)
MATH 5215  Introduction To Real Analysis (LEC 3.0)
MATH 5222  Vector And Tensor Analysis (LEC 3.0)
MATH 5302  Intermediate Differential Equations (LEC 3.0)
MATH 5325  Partial Differential Equations (LEC 3.0)
MATH 5351  Introduction To Complex Variables (LEC 3.0)
MATH 5483  Operational Calculus (LEC 3.0)
MATH 5512  Introduction To Differential Geometry (LEC 3.0)
MATH 5530  Topics in Geometry - Graduate Option (LEC 3.0)
MATH 5585  Introduction To Topology (LEC 3.0)
MATH 5601  Introduction to Numerical Analysis (LEC 3.0)
MATH 5602  Mathematical Foundation of Finite Element Methods (LEC 3.0)
MATH 5603  Methods of Applied Mathematics (LEC 3.0)
MATH 5604  Introduction to Numerical Methods for Differential Equations (LEC 3.0)
MATH 5680  Mathematics of Machine Learning (LEC 3.0)
MATH 5737  Financial Mathematics (LEC 3.0)
MATH 5940  Mathematical Analysis For Secondary Teachers (LEC 3.0)
MATH 5948  Mathematical Analysis For Secondary Teachers Practicum (LEC 1.0)
MECH ENG 1720  Introduction to Engineering Design (LAB 1.0 and LEC 2.0)
MECH ENG 1761  Introduction to Computer Aided Design (LAB 1.0)
MECH ENG 2001  Special Topics (IND 0.0-6.0)
MECH ENG 2340  Statics and Dynamics (LEC 3.0)
MECH ENG 2350  Engineering Mechanics-Dynamics (LEC 2.0)
MECH ENG 2360  Dynamics (LEC 3.0)
MECH ENG 2519  Thermodynamics (LEC 3.0)
MECH ENG 2527  Thermal Analysis (LEC 3.0)
MECH ENG 2653  Introduction To Manufacturing Processes (LAB 1.0 and LEC 2.0)
MECH ENG 2761  Introduction To Mechanical Design (LAB 1.0 and LEC 1.0)
MECH ENG 3001  Special Topics (LAB 0.0 and LEC 0.0)
MECH ENG 3002  Cooperative Engineering Training (IND 0.0-6.0)
MECH ENG 3010  Seminar (LEC 1.0)
MECH ENG 3131  Thermofluid Mechanics I (LEC 3.0)
MECH ENG 3313  Machine Dynamics (LEC 3.0)
MECH ENG 3411  Modeling and Analysis of Dynamic Systems (LEC 3.0)
MECH ENG 3521  Applied Thermodynamics (LEC 3.0)
MECH ENG 3525  Heat Transfer (LEC 3.0)
MECH ENG 3653  Manufacturing (LEC 3.0)
MECH ENG 3708  Machine Design I (LEC 3.0)
MECH ENG 4000  Special Problems (IND 0.0-6.0)
MECH ENG 4001  Special Topics (LAB 0.0 and LEC 0.0)
MECH ENG 4099  Undergraduate Research (IND 0.0-6.0)
MECH ENG 4479  Automatic Control Of Dynamic Systems (LEC 3.0)
MECH ENG 4480  Control System Laboratory (LAB 1.0)
MECH ENG 4761  Engineering Design (LAB 2.0 and LEC 1.0)
MECH ENG 4840  Mechanical Instrumentation (LAB 2.0)
MECH ENG 4842  Mechanical Engineering Systems (LAB 2.0)
MECH ENG 5000  Special Problems (IND 0.0-6.0)
MECH ENG 5001  Special Topics (LEC 0.0-6.0)
MECH ENG 5131  Intermediate Thermofluid Mechanics (LEC 3.0)
MECH ENG 5135  Fluid Machinery (LEC 3.0)
MECH ENG 5139  Computational Fluid Dynamics (LEC 3.0)
MECH ENG 5205  Lubrication (LEC 3.0)
MECH ENG 5211  Introduction To Continuum Mechanics (LEC 3.0)
MECH ENG 5212  Introduction to Finite Element Analysis (LEC 3.0)
MECH ENG 5214  Applications Of Numerical Methods To Mechanics Problems (LEC 3.0)
MECH ENG 5220  Advanced Mechanics of Materials (LEC 3.0)
MECH ENG 5222  Introduction To Solid Mechanics (LEC 3.0)
MECH ENG 5229  Smart Materials And Sensors (LAB 1.0 and LEC 2.0)
MECH ENG 5234  Stability of Engineering Structures (LEC 3.0)
MECH ENG 5236  Fracture Mechanics (LEC 3.0)
MECH ENG 5238  Fatigue Analysis (LEC 3.0)
MECH ENG 5254  Variational Formulations Of Mechanics Problems (LEC 3.0)
MECH ENG 5282  Introduction to Composite Materials & Structures (LEC 3.0)
MECH ENG 5283  Industrial Applications Of Composite Materials Technology (LEC 3.0)
MECH ENG 5307  Vibrations I (LEC 3.0)
MECH ENG 5309  Engineering Acoustics I (LEC 3.0)
MECH ENG 5313  Intermediate Dynamics Of Mechanical And Aerospace Systems (LEC 3.0)
MECH ENG 5420  Signal Processing for Instrumentation and Control (LEC 3.0)
MECH ENG 5449  Robotic Manipulators and Mechanisms (LAB 1.0 and LEC 2.0)
MECH ENG 5478  Mechatronics (LAB 1.0 and LEC 2.0)
MECH ENG 5481  Mechanical And Aerospace Control Systems (LEC 3.0)
MECH ENG 5519  Advanced Thermodynamics (LEC 3.0)
MECH ENG 5523  Transport Phenomena In Manufacturing Processes (LEC 3.0)
MECH ENG 5525  Intermediate Heat Transfer (LEC 3.0)
MECH ENG 5527  Combustion Processes (LEC 3.0)
MECH ENG 5533  Internal Combustion Engines (LEC 3.0)
MECH ENG 5535  Carbon Conversion and Energy Utilization (LEC 3.0)
MECH ENG 5537  Fuel Cell Principles (LEC 3.0)
MECH ENG 5539  Modeling Across Scales in Computational Mechanics (LEC 3.0)
MECH ENG 5541  Applied Energy Conversion (LEC 3.0)
MECH ENG 5543  Energy Efficiency of Vehicles (LEC 3.0)
MECH ENG 5544  Non-Intrusive Measurement Methods (LEC 3.0)
MECH ENG 5566  Solar Energy Technology (LEC 3.0)
MECH ENG 5567  Heat Pump And Refrigeration Systems (LEC 3.0)
MECH ENG 5570  Plasma Physics I (LEC 3.0)
MECH ENG 5571  Environmental Controls (LEC 3.0)
MECH ENG 5575  Mechanical Systems For Environmental Control (LEC 3.0)
MECH ENG 5606  Material Processing By High-Pressure Water Jet (LEC 3.0)
MECH ENG 5644  Interdisciplinary Problems In Manufacturing Automation (LAB 1.0 and LEC 2.0)
MECH ENG 5653  Computer Numerical Control of Manufacturing Processes (LAB 1.0 and LEC 2.0)
MECH ENG 5655  Manufacturing Equipment Automation (LAB 1.0 and LEC 2.0)
MECH ENG 5656  Design For Manufacture (LEC 3.0)
MECH ENG 5702  Synthesis Of Mechanisms (LEC 3.0)
MECH ENG 5704  Compliant Mechanism Design (LEC 3.0)
MECH ENG 5708  Rapid Product Design And Optimization (LEC 3.0)
MECH ENG 5709  Machine Design II (LEC 3.0)
MECH ENG 5715  Concurrent Engineering (LEC 3.0)
MECH ENG 5757  Integrated Product And Process Design (LEC 3.0)
MECH ENG 5758  Integrated Product Development (LAB 2.0 and LEC 1.0)
MECH ENG 5760  Probabilistic Engineering Design (LEC 3.0)
MECH ENG 5761  Engineering Design Methodology (LEC 3.0)
MECH ENG 5763  Computer Aided Design: Theory and Practice (LAB 1.0 and LEC 2.0)
MECH ENG 5764  Introduction to Decision Analysis (LEC 3.0)
MECH ENG 5830  Applied Computational Methods (LEC 3.0)
MET ENG 1017  Introduction To Metallurgical Engineering (LEC 1.0)
MET ENG 1027  Computer Application In Metallurgical Engineering (LAB 1.0 and LEC 2.0)
MET ENG 2001  Special Topics (LEC 0.0-6.0)
MET ENG 2110  Metallurgy For Engineers (LEC 3.0)
MET ENG 2125  Microstructural Development Laboratory (LAB 1.0 and LEC 1.0)
MET ENG 2410  Applied Metal Forming (LAB 1.0 and LEC 1.0)
MET ENG 3000  Special Problems (IND 0.0-6.0)
MET ENG 3001  Special Topics (LAB 0.0 and LEC 0.0)
MET ENG 3002  Cooperative Training (IND 1.0-2.0)
MET ENG 3120  Fundamentals Of Materials Behavior (LEC 3.0)
MET ENG 3125  Mechanical Testing of Materials (LAB 1.0 and LEC 1.0)
MET ENG 3130  Metals Microstructural Development (LEC 3.0)
MET ENG 3220  Introduction To Extractive Metallurgy (LEC 3.0)
MET ENG 3225  Extractive Metallurgy Laboratory (LAB 1.0)
MET ENG 3320  Transport Phenomena In Metallurgy (LEC 3.0)
MET ENG 3330  Metallurgical Thermodynamics I (LEC 3.0)
MET ENG 3420  Principles Of Materials Processing (LEC 3.0)
MET ENG 3425  Metals Processing (LAB 1.0)
MET ENG 4000  Special Problems (IND 0.0-6.0)
MET ENG 4001  Special Topics (LEC 0.0-6.0)
MET ENG 4002  Cooperative Training (IND 1.0-2.0)
MET ENG 4010  Seminar (IND 0.0-3.0)
MET ENG 4096  Materials Senior Design I (LEC 3.0)
MET ENG 4097  Materials Senior Design II (LAB 3.0)
MET ENG 4099  Undergraduate Research (IND 0.0-6.0)
MET ENG 4320  Steels And Their Treatment (LEC 3.0)
MET ENG 4325  Ferrous Microstructures (LAB 1.0 and LEC 1.0)
MET ENG 4350  Process Metallurgy Applications (LEC 3.0)
MET ENG 4420  Metals Casting (LEC 3.0)
MET ENG 4425  Metals Casting Lab (LAB 1.0)
MET ENG 4450  Steelmaking (LEC 3.0)
MET ENG 4510  International Engineering and Design (LEC 3.0)
MET ENG 4617  Metallurgical Process Design Principles (LEC 2.0)
MET ENG 4627  Metallurgical Design Project (LAB 2.0)
"MET ENG 4637  Material Selection, Fabrication, And Failure (LEC 3.0)"
MET ENG 5000  Special Problems (IND 0.0-6.0)
MET ENG 5001  Graduate Special Topics (LEC 0.0-6.0)
MET ENG 5040  Oral Examination (IND 0.0)
MET ENG 5099  Research (IND 0.0-15)
MET ENG 5110  High Temperature And Corrosion Resistant Alloys (LEC 3.0)
MET ENG 5150  Introduction to Metal Additive Manufacturing (LEC 3.0)
MET ENG 5160  Mechanical Metallurgy (LEC 3.0)
MET ENG 5170  Nuclear Materials I (LEC 3.0)
MET ENG 5171  Nuclear Materials II (LEC 3.0)
MET ENG 5220  Recent Advances In Extractive Metallurgy (LEC 2.0)
MET ENG 5270  Mineral Processing II (Mechanics and Design) (LAB 1.0 and LEC 2.0)
MET ENG 5310  Corrosion and Its Prevention (LEC 3.0)
MET ENG 5330  Nonferrous Alloys (LEC 3.0)
MET ENG 5420  Advanced Metals Casting (LEC 3.0)
MET ENG 5425  Metals Casting Laboratory (LAB 1.0)
MET ENG 5430  Metals Joining (LEC 2.0)
MET ENG 5440  Metal Deformation Processes (LEC 3.0)
MET ENG 5450  Advanced Steelmaking (LEC 3.0)
MET ENG 5460  Metal Coating Processes (LEC 3.0)
MET ENG 5470  Ferrous Metals Casting (LEC 3.0)
MET ENG 5480  Refining Of Metals (LEC 3.0)
MET ENG 5510  Nondestructive Testing (LEC 3.0)
MET ENG 5515  Nondestructive Testing Laboratory (LAB 1.0)
MET ENG 5520  Electron Microscopy (LEC 3.0)
MET ENG 5525  Scanning Electron Microscopy Lab (LAB 1.0)
MET ENG 5620  Materials Behavior (LEC 3.0)
MET ENG 5630  Environmental Aspects Of Metals Manufacturing (LEC 3.0)
MET ENG 5810  Principles Of Engineering Materials (LEC 3.0)
MIL AIR 1100  Leadership Laboratory (LAB 0.50)
MIL AIR 1110  Air Force Heritage and Values I (LEC 0.50)
MIL AIR 1120  Air Force Heritage and Values II (LEC 0.50)
MIL AIR 2110  Team and Leadership Fundamentals I (LEC 0.50)
MIL AIR 2120  Team and Leadership Fundamentals II (LEC 0.50)
MIL AIR 3110  Leading People & Effective Communication I (LEC 2.5)
MIL AIR 3120  Leading People & Effective Communication II (LEC 2.5)
"MIL AIR 4110  National Security, Leadership Responsibilities & Commissioning Preparation I (LEC 2.5)"
"MIL AIR 4120  National Security, Leadership Responsibilities & Commissioning Preparation II (LEC 2.5)"
MIL ARMY 1000  Army Physical Readiness Program (LAB 1.0)
MIL ARMY 1250  Leadership and Personal Development (LEC 1.0)
MIL ARMY 1500  Introduction to Tactical Leadership (LEC 1.0)
MIL ARMY 1700  Rifle Marksmanship (LEC 1.0)
MIL ARMY 1750  Wilderness Survival And Life-Saving Techniques (LEC 1.0)
MIL ARMY 1800  Ranger Operations (LEC 1.0)
MIL ARMY 2250  Innovative Team Leadership (LEC 3.0)
MIL ARMY 2500  Foundations of Tactical Leadership (LEC 3.0)
MIL ARMY 2750  Basic Leadership Laboratory (LAB 1.0)
MIL ARMY 3250  Adaptive Tactical Leadership (LAB 1.0 and LEC 2.0)
MIL ARMY 3500  Leadership in Changing Environments (LAB 1.0 and LEC 2.0)
MIL ARMY 4000  Special Problems (IND 0.0-6.0)
MIL ARMY 4001  Special Topics (LEC 0.0-6.0)
MIL ARMY 4250  Developing Adaptive Leaders (LAB 1.0 and LEC 2.0)
MIL ARMY 4500  Leadership in a Complex World (LAB 1.0 and LEC 2.0)
MIN ENG 1912  Principles Of Mining Engineering (LEC 2.0)
MIN ENG 1913  Computing In Mining Engineering (LAB 1.0)
MIN ENG 2002  Cooperative Engineer Training (IND 0.0-6.0)
MIN ENG 2126  Introduction To Mining Safety (LAB 1.0)
MIN ENG 2412  Principles Of Mineral Processing (LAB 1.0 and LEC 2.0)
MIN ENG 2914  Surface Mine Design (LAB 2.0 and LEC 1.0)
MIN ENG 2924  Underground Mine Design (LAB 2.0 and LEC 1.0)
MIN ENG 2925  Surveying For Mineral Engineers (LAB 2.0)
MIN ENG 3000  Special Problems (IND 0.0-6.0)
MIN ENG 3001  Special Topics (IND 0.0-6.0)
MIN ENG 3002  Mine Rescue (LAB 1.0 and LEC 2.0)
MIN ENG 3512  Mining Industry Economics (LEC 3.0)
MIN ENG 3912  Materials Handling In Mines (LAB 1.0 and LEC 2.0)
MIN ENG 3913  Mineral Identification and Exploration (LAB 1.0 and LEC 2.0)
MIN ENG 4000  Special Problems (IND 0.0-6.0)
MIN ENG 4001  Special Topics (LEC 0.0-6.0)
MIN ENG 4096  Computer Aided Mine Design (LAB 3.0)
MIN ENG 4097  Capstone Design Project (LAB 3.0 and LEC 1.0)
MIN ENG 4099  Undergraduate Research (IND 0.0-6.0)
MIN ENG 4122  Advanced Mine Health and Safety (LEC 3.0)
MIN ENG 4414  Mine Plant Management (LEC 2.0)
MIN ENG 4512  Mine Management (LEC 3.0)
MIN ENG 4523  Environmental And Natural Resource Economics (LEC 3.0)
MIN ENG 4524  Energy Economics (LEC 3.0)
MIN ENG 4824  Soils and Overburden Materials for Mining Engineering (LEC 2.0)
MIN ENG 4922  Tunneling & Underground Construction Techniques (LAB 1.0 and LEC 2.0)
MIN ENG 5000  Special Problems (IND 0.0-6.0)
MIN ENG 5001  Special Topics (LEC 0.0-6.0)
MIN ENG 5113  Mine Atmosphere Control (LAB 1.0 and LEC 2.0)
MIN ENG 5212  Aggregates and Quarrying (LEC 3.0)
MIN ENG 5322  Coal Mining Methods (LEC 3.0)
MIN ENG 5412  Aggregates Materials Sizing and Characterization (LAB 1.0 and LEC 2.0)
MIN ENG 5413  Material Processing by High Pressure Water Jet (LEC 3.0)
MIN ENG 5422  Coal Preparation (LAB 1.0 and LEC 2.0)
MIN ENG 5423  Flotation and Hydrometallurgy (LAB 1.0 and LEC 2.0)
MIN ENG 5424  Mineral Processing II Mechanics And Design (LAB 1.0 and LEC 2.0)
MIN ENG 5522  Ore Reserve Analysis and Geostatistics (LAB 1.0 and LEC 2.0)
MIN ENG 5532  Advanced Mining Economics (LEC 3.0)
MIN ENG 5612  Principles of Explosives Engineering (LAB 1.0 and LEC 2.0)
MIN ENG 5622  Blasting Design And Technology (LAB 1.0 and LEC 2.0)
MIN ENG 5742  Environmental Aspects of Mining (LEC 3.0)
MIN ENG 5822  Strata Control (LEC 3.0)
MIN ENG 5823  Rock Mechanics (LAB 1.0 and LEC 2.0)
MIN ENG 5912  Mine Power and Drainage (LAB 1.0 and LEC 2.0)
MIN ENG 5913  Advanced Computer Aided Mine Design (LAB 1.0 and LEC 2.0)
MIN ENG 5922  Tunneling & Underground Construction Techniques (LAB 1.0 and LEC 2.0)
MIN ENG 5932  Underground Mining Methods (LEC 3.0)
MIN ENG 5933  Surface Mining Methods (LEC 3.0)
MUSIC 1111  Individual Music Instruction I (LAB 1.0)
MUSIC 1121  Individual Music Instruction II (LAB 1.0-2.0)
MUSIC 1130  Wind Symphony (LAB 1.0)
MUSIC 1131  Marching Band (LAB 1.0)
MUSIC 1132  University Orchestra (LAB 1.0)
MUSIC 1134  Instrumental Chamber Ensemble-Strings (LAB 1.0)
MUSIC 1135  Symphonic Band (LAB 1.0)
MUSIC 1136  Jazz Ensemble (LAB 1.0)
MUSIC 1140  University Choir (LAB 1.0)
MUSIC 1141  Chamber Vocal Ensembles (LAB 1.0)
MUSIC 1144  Jazz Choir (LAB 1.0)
MUSIC 1150  Music Understanding And Appreciation (LEC 3.0)
MUSIC 1151  Music of Latin America (LEC 3.0)
MUSIC 2000  Special Problems (IND 0.0-6.0)
MUSIC 2001  Special Topics (LEC 0.0-6.0)
MUSIC 2111  Individual Music Instruction III (IND 1.0-2.0)
MUSIC 2121  Individual Music Instruction IV (LAB 1.0-2.0)
MUSIC 2161  Theory of Music I (LEC 3.0)
MUSIC 2162  Theory of Music II (LEC 3.0)
MUSIC 2163  Introduction to Composition and Arranging (LEC 3.0)
MUSIC 3000  Special Problems (IND 0.0-6.0)
MUSIC 3001  Special Topics (LEC 0.0-6.0)
MUSIC 3010  Seminar (IND 0.0-6.0)
MUSIC 3251  From the Church to the Palace: Music of the Middle Ages and Renaissance (LEC 3.0)
"MUSIC 3252  Kings, Queens, and Guillotines: History of Music in the Enlightenment and Beyond (LEC 3.0)"
MUSIC 3253  History of Music in Film (LEC 3.0)
MUSIC 4000  Special Problems (IND 0.0-6.0)
MUSIC 4001  Special Topics (LAB 0.0 and LEC 0.0)
NUC ENG 1105  Nuclear Technology Applications (LEC 1.0)
NUC ENG 2001  Special Topics (LEC 0.0-6.0)
NUC ENG 2105  Introduction To Nuclear Engineering (LEC 2.0)
NUC ENG 2406  Reactor Operations I (LAB 1.0)
NUC ENG 3000  Special Problems (IND 0.0-6.0)
NUC ENG 3001  Special Topics (LAB 0.0-6.0)
NUC ENG 3103  Interactions Of Radiation With Matter (LEC 3.0)
NUC ENG 3205  Fundamentals of Nuclear Engineering (LEC 3.0)
NUC ENG 3221  Reactor Fluid Mechanics (LEC 3.0)
NUC ENG 3223  Reactor Heat Transfer (LEC 3.0)
NUC ENG 4000  Special Problems (IND 0.0-6.0)
NUC ENG 4001  Special Topics (LEC 0.0-6.0)
NUC ENG 4099  Undergraduate Research (IND 0.0-6.0)
NUC ENG 4203  Reactor Physics I (LEC 3.0)
NUC ENG 4207  Nuclear Fuel Cycle (LEC 3.0)
NUC ENG 4211  Reactor Physics II (LEC 3.0)
NUC ENG 4215  Space Nuclear Power And Propulsion (LEC 3.0)
NUC ENG 4229  Nuclear Power Plant Systems (LEC 3.0)
NUC ENG 4241  Nuclear Materials I (LEC 3.0)
NUC ENG 4251  Reactor Kinetics (LEC 3.0)
NUC ENG 4253  Monte Carlo Approach to Reactor Analysis (LEC 3.0)
NUC ENG 4257  Two-phase Flow in Energy Systems - I (LEC 3.0)
NUC ENG 4259  Licensing Of Nuclear Power Plants (LAB 1.0 and LEC 2.0)
NUC ENG 4281  Probabilistic Risk Assessment (LEC 3.0)
NUC ENG 4312  Nuclear Radiation Measurements and Spectroscopy (LAB 1.0 and LEC 2.0)
NUC ENG 4345  Nuclear Engineering Mathematical Methods (LEC 3.0)
NUC ENG 4347  Radiological Engineering (LEC 3.0)
NUC ENG 4350  Introduction to Nuclear Medical Science (LEC 3.0)
NUC ENG 4361  Fusion Fundamentals (LEC 3.0)
NUC ENG 4363  Applied Health Physics (LEC 3.0)
NUC ENG 4367  Radioactive Waste Management And Remediation (LEC 3.0)
NUC ENG 4370  Plasma Physics I (LEC 3.0)
NUC ENG 4428  Reactor Laboratory I (LAB 1.0 and LEC 2.0)
NUC ENG 4438  Reactor Laboratory II (LAB 1.0 and LEC 1.0)
NUC ENG 4456  Reactor Operation II (LAB 1.0)
NUC ENG 4496  Nuclear System Design I (LAB 1.0 and LEC 1.0)
NUC ENG 4497  Nuclear System Design II (LEC 3.0)
NUC ENG 4577  Nuclear Forensics and Radiochemistry (LEC 3.0)
NUC ENG 5000  Special Problems (IND 0.0-6.0)
NUC ENG 5001  Special Topics (IND 0.0-6.0)
NUC ENG 5010  Seminar (RSD 0.0-6.0)
NUC ENG 5203  Reactor Physics I (LEC 3.0)
NUC ENG 5207  Nuclear Fuel Cycle (LEC 3.0)
NUC ENG 5241  Nuclear Materials I (LEC 3.0)
NUC ENG 5251  Reactor Kinetics (LEC 3.0)
NUC ENG 5257  Introduction to Nuclear Thermal Hydraulics (LEC 3.0)
NUC ENG 5281  Introduction to Probabilistic Risk Assessment (LEC 3.0)
NUC ENG 5312  Nuclear Radiation Measurements and Spectroscopy (LAB 1.0 and LEC 2.0)
NUC ENG 5347  Radiological Engineering (LEC 3.0)
NUC ENG 5350  Advanced Nuclear Medical Science (LEC 3.0)
NUC ENG 5363  Applied Health Physics (LEC 3.0)
NUC ENG 5365  Radiation Protection Engineering (LEC 3.0)
NUC ENG 5367  Radioactive Waste Management And Remediation (LEC 3.0)
NUC ENG 5370  Plasma Physics I (LEC 3.0)
NUC ENG 5428  Advanced Reactor Laboratory I (LAB 1.0 and LEC 2.0)
NUC ENG 5438  Advanced Reactor Laboratory II (LAB 1.0 and LEC 1.0)
NUC ENG 5456  Reactor Operation II (LAB 1.0)
NUC ENG 5507  Nuclear Policy (LEC 3.0)
NUC ENG 5509  Nuclear Nonproliferation (LEC 3.0)
NUC ENG 5577  Advanced Nuclear Forensics and Radiochemistry (LEC 3.0)
PET ENG 1120  Introduction to Subsurface Energy and Carbon Storage (LEC 1.0)
PET ENG 2000  Special Problems (IND 1.0-3.0)
PET ENG 2001  Special Topics (IND 1.0-3.0)
